시설구분,시설명,주소,경도,위도
생활편익시설,개나리,경상남도 의령군 부림면 입산로 200-50,128.352953088,35.45964884
생활편익시설,입산,경상남도 의령군 부림면 입산로 95,128.35146374,35.451553318
생활편익시설,경산,경상남도 의령군 부림면 경산길 12,128.355638566,35.447632831
생활편익시설,박진,경상남도 의령군 부림면 박진북길 32-1,128.37315203,35.440890988
생활편익시설,구산,경상남도 의령군 부림면 손오로2길 26-5,128.357515361,35.457051396
생활편익시설,난동,경상남도 의령군 부림면 손오로 209,128.356471769,35.46411159
생활편익시설,손오,경상남도 의령군 부림면 손오로 333,128.359819245,35.473880008
생활편익시설,율리,경상남도 의령군 부림면 단원로 94,128.340448888,35.457635006
생활편익시설,단원,경상남도 의령군 부림면 단원로1길 4,128.343586096,35.465950332
생활편익시설,수축,경상남도 의령군 부림면 입산로 276,128.35360765,35.467177009
생활편익시설,오소,경상남도 의령군 부림면 오소길 20-3,128.358546348,35.47930003
생활편익시설,대곡,경상남도 의령군 부림면 낙동강로12길 87-1,128.360833742,35.492025912
생활편익시설,하여,경상남도 의령군 부림면 여배로 106,128.340984369,35.502610424
생활편익시설,상여,경상남도 의령군 부림면 여배로 210,128.330283698,35.503800232
생활편익시설,익구,경상남도 의령군 부림면 익구로 132,128.33190265,35.493162016
생활편익시설,구월,경상남도 의령군 부림면 익구로2길 74,128.319587578,35.48966768
생활편익시설,월전,경상남도 의령군 부림면 미타로2길 239,128.314578204,35.496810473
생활편익시설,옥동,경상남도 의령군 부림면 신번로14길 15-1,128.337517513,35.480845994
생활편익시설,창곡,경상남도 의령군 부림면 신번로 13길 18,128.332212975,35.476693587
생활편익시설,감암,경상남도 의령군 부림면 신번로12길 11-3,128.325075227,35.47101112
생활편익시설,상권,경상남도 의령군 부림면 천혜로5길 9,128.271552686,35.499299376
생활편익시설,중권,경상남도 의령군 부림면 천혜로4길 37-4,128.280169362,35.497175666
생활편익시설,하권,경상남도 의령군 부림면 천혜로3길 30,128.287230734,35.499823802
생활편익시설,상계,경상남도 의령군 봉수면 청계로4길 31,128.2143894,35.477490785
생활편익시설,방계,경상남도 의령군 봉수면 청계로4길 9,128.216134148,35.476152899
생활편익시설,방동,경상남도 의령군 봉수면 청계로3길 25,128.221805013,35.473955906
생활편익시설,청계,경상남도 의령군 봉수면 청계로 38,128.234320954,35.479634751
생활편익시설,오산양지,경상남도 의령군 봉수면 한지1길 8,128.228976703,35.488776174
생활편익시설,오산음지,경상남도 의령군 봉수면 한지3길 65,128.226909533,35.486600572
생활편익시설,서암남자,경상남도 의령군 봉수면 청계로 5-1,128.236473185,35.480772569
생활편익시설,서암여자,경상남도 의령군 봉수면 한지6길 8,128.237407677,35.481082331
생활편익시설,모두,경상남도 의령군 봉수면 한지9길 34-5,128.239874337,35.476588302
생활편익시설,장유,경상남도 의령군 봉수면 대한로 1013,128.248960505,35.477207105
생활편익시설,신현,경상남도 의령군 봉수면 한지11길 2,128.257671135,35.4747286
생활편익시설,사현,경상남도 의령군 봉수면 한지12길 15,128.264481,35.474375594
생활편익시설,죽전1구,경상남도 의령군 봉수면 한지14길 3-1,128.269939633,35.471238513
생활편익시설,죽전2구,경상남도 의령군 봉수면 한지15길 9-4,128.270995669,35.471349041
생활편익시설,상곡,경상남도 의령군 봉수면 한지14길 162-5,128.272288024,35.483166536
생활편익시설,삼동,경상남도 의령군 봉수면 한지16길 14,128.290209462,35.466635502
생활편익시설,신기,경상남도 의령군 봉수면 한지17길 49,128.297068457,35.464204854
생활편익시설,직금,경상남도 의령군 봉수면 직금로1길 33,128.310312635,35.456216416
생활편익시설,서득,경상남도 의령군 봉수면 대한로 1619,128.30970911,35.464806603
생활편익시설,천락,경상남도 의령군 봉수면 천혜로1길 3-26,128.305293436,35.48845874
생활편익시설,상천,경상남도 의령군 봉수면 천혜로2길 54,128.301501046,35.493111545
생활편익시설,다현학구,경상남도 의령군 궁류면 궁류로9길 5,128.252243267,35.457122129
생활편익시설,평촌,경상남도 의령군 궁류면 청정로3길 54,128.228554728,35.43703204
생활편익시설,예동,경상남도 의령군 궁류면 청정로4길 18-4,128.231323198,35.435475911
생활편익시설,벽계,경상남도 의령군 궁류면 벽계로 336,128.200027441,35.424632655
생활편익시설,운계1구,경상남도 의령군 궁류면 청정로 1252,128.246953758,35.437152231
생활편익시설,운계2구,경상남도 의령군 궁류면 운계로1길 11-19,,
생활편익시설,입사,경상남도 의령군 궁류면 운계로2길 58-1,128.226406887,35.416532143
생활편익시설,상압,경상남도 의령군 궁류면 청정로3길 32,128.229905661,35.435869283
생활편익시설,압곡1구(중압),경상남도 의령군 궁류면 청정로 1427-7,128.264625172,35.432369841
생활편익시설,하압,경상남도 의령군 궁류면 청정로7길 5,128.272368802,35.429957292
생활편익시설,압곡2구(임천),경상남도 의령군 궁류면 청정로5길 29,128.257975981,35.438191097
생활편익시설,매곡,경상남도 의령군 궁류면 궁류로2길 18,128.2515006,35.443868213
생활편익시설,토곡,경상남도 의령군 궁류면 궁류로5길 54-25,128.242003904,35.447790059
생활편익시설,당동,경상남도 의령군 궁류면 궁류로7길 19,128.246062962,35.451690634
생활편익시설,석정,경상남도 의령군 궁류면 궁류로 143-4,128.247549359,35.448918809
생활편익시설,계현1구,경상남도 의령군 궁류면 계현로1길 41,128.270734136,35.435283618
생활편익시설,마현,경상남도 의령군 궁류면 계현로2길 3,128.26588632,35.44434142
생활편익시설,계현2구,경상남도 의령군 궁류면 궁류로8길 40-7,128.253237029,35.452892328
생활편익시설,다현,경상남도 의령군 궁류면 궁류로11길 2-1,128.251497904,35.463092348
생활편익시설,지동,경상남도 의령군 궁류면 궁류로10길 14,128.249780968,35.459371345
생활편익시설,신기,경상남도 의령군 궁류면 궁류로9길 28,128.25431019,35.456055603
생활편익시설,소화,경상남도 의령군 궁류면 궁류로9북길 64-2,128.257400863,35.459373985
생활편익시설,대현,경상남도 의령군 궁류면 청정로2길 8-3,128.208814039,35.445439928
생활편익시설,궁류,경상남도 의령군 궁류면 궁류로 17-11,,
생활편익시설,상촌,경상남도 의령군 유곡면 청정로8길 105,128.276082403,35.417938035
생활편익시설,남곡,경상남도 의령군 유곡면 청정로8길 276,128.25922971,35.415038064
생활편익시설,구상곡,경상남도 의령군 유곡면 능인로6길 4,128.25118171,35.402291837
생활편익시설,신상곡,경상남도 의령군 유곡면 능인로4길 2,128.260280913,35.403747061
생활편익시설,신오목,경상남도 의령군 유곡면 능인로3길 34-1,128.270335176,35.406694248
생활편익시설,구오목,경상남도 의령군 유곡면 용암로8길 18,128.279331951,35.398180661
생활편익시설,신촌,경상남도 의령군 유곡면 능인로1길 24,128.291861963,35.409385112
생활편익시설,송산학구,경상남도 의령군 유곡면 청정로 1669,128.285775216,35.420591871
생활편익시설,구송산,경상남도 의령군 유곡면 청정로8길 27,128.284344236,35.418823995
생활편익시설,신송산1구,경상남도 의령군 유곡면 청정로9동길 29,128.290259267,35.420621283
생활편익시설,신송산2구,경상남도 의령군 유곡면 청정로9길 31,128.287812729,35.422530142
생활편익시설,신송산3구,경상남도 의령군 유곡면 청정로9서길 46,128.285782921,35.425944432
생활편익시설,마두,경상남도 의령군 유곡면 청정로12남길 2,128.305678511,35.413856573
생활편익시설,판곡,경상남도 의령군 유곡면 청정로16길 70,128.316468646,35.427270551
생활편익시설,엄현,경상남도 의령군 유곡면 청정로15길 49,128.311404392,35.425553469
생활편익시설,옥동,경상남도 의령군 유곡면 청정로14길 1-4,128.301653245,35.427082542
생활편익시설,유곡학구,경상남도 의령군 유곡면 마장로1길 5  ,128.313628816,35.432514737
생활편익시설,등대,경상남도 의령군 유곡면 청정로 2241,128.313787695,35.432426319
생활편익시설,마장,경상남도 의령군 유곡면 마장로5길 2-1,128.292049195,35.443762631
생활편익시설,양지,경상남도 의령군 유곡면 마장로 228 ,128.294938712,35.442872648
생활편익시설,당동,경상남도 의령군 유곡면 마장로3길 14,128.313044154,35.435365946
생활편익시설,덕천,경상남도 의령군 유곡면 청정로17길 47-4,128.322848717,35.438184203
생활편익시설,세간1구,경상남도 의령군 유곡면 세간2길 26,128.345055275,35.437066883
생활편익시설,세간2구,경상남도 의령군 유곡면 세간2길 23-8,128.34455993,35.436144444
생활편익시설,가야동경로당,경상남도 함안군 경상남도 함안군 가야읍 왕궁길 170-11,128.393018858,35.279153695
생활편익시설,가야부녀경로당,경상남도 함안군 경상남도 함안군 가야읍 방목1길 13-7,128.404736954,35.278482736
생활편익시설,가야읍경로당,경상남도 함안군 경상남도 함안군 가야읍 방목1길 13-9,128.404604378,35.278525446
생활편익시설,계티경로당,경상남도 함안군 경상남도 함안군 가야읍 함마대로 1227-15,128.37382194,35.270901051
생활편익시설,관동경로당,경상남도 함안군 경상남도 함안군 가야읍 관동길 29-1,128.398224368,35.269576584
생활편익시설,광복동경로당,경상남도 함안군 경상남도 함안군 가야읍 가야로 144,128.416790113,35.278985471
생활편익시설,괘안경로당,경상남도 함안군 경상남도 함안군 가야읍 신암1길 79,128.385396758,35.26657735
생활편익시설,남경아파트경로당,경상남도 함안군 경상남도 함안군 가야읍 가야17길 15,128.413170447,35.279211011
생활편익시설,남문경로당,경상남도 함안군 경상남도 함안군 가야읍 남문길 6-23,128.391176473,35.271977241
생활편익시설,남선아파트경로당,경상남도 함안군 경상남도 함안군 가야읍 도항2길 6,128.403587576,35.283861982
생활편익시설,당산동경로당,경상남도 함안군 경상남도 함안군 가야읍 도항1길 46-16,128.406018311,35.280999692
생활편익시설,대경동경로당,경상남도 함안군 경상남도 함안군 가야읍 가야로 155,128.418352541,35.279994188
생활편익시설,덕전백세사랑방경로당,경상남도 함안군 경상남도 함안군 가야읍 백새1길 3,128.374592518,35.276910229
생활편익시설,덕전경로당,경상남도 함안군 경상남도 함안군 가야읍 백새길 189,128.37774322,35.276551389
생활편익시설,도동경로당,경상남도 함안군 경상남도 함안군 가야읍 도동길 129,128.40471055,35.260237715
생활편익시설,도음경로당,경상남도 함안군 경상남도 함안군 가야읍 도음길 152,128.398852232,35.266535975
생활편익시설,도항2단지주공아파트경로당,경상남도 함안군 경상남도 함안군 가야읍 성내북길 57 209동,128.398252757,35.277474129
생활편익시설,도항주공1단지아파트경로당,경상남도 함안군 경상남도 함안군 가야읍 성내북길 25,128.397576819,35.276445736
생활편익시설,도화경로당,경상남도 함안군 경상남도 함안군 가야읍 산서7길 178,128.40444864,35.300560526
생활편익시설,돈산경로당,경상남도 함안군 경상남도 함안군 가야읍 돈산길 67,128.404084843,35.291366231
