rigeon1,nodeid1,routeid1
38080,MYB88,"['MYB3', 'MYB16', 'MYB17', 'MYB21', 'MYB22', 'MYB23', 'MYB24', 'MYB24', 'MYB26', 'MYB26', 'MYB27', 'MYB28', 'MYB28', 'MYB29', 'MYB29', 'MYB30', 'MYB31', 'MYB31', 'MYB32', 'MYB32', 'MYB33', 'MYB34', 'MYB35', 'MYB37', 'MYB39', 'MYB40', 'MYB41', 'MYB42', 'MYB44', 'MYB45', 'MYB46', 'MYB47', 'MYB47', 'MYB48', 'MYB49', 'MYB50', 'MYB51', 'MYB51', 'MYB53', 'MYB54', 'MYB55', 'MYB56', 'MYB57', 'MYB58', 'MYB59', 'MYB61', 'MYB64', 'MYB67', 'MYB67', 'MYB68', 'MYB69', 'MYB69', 'MYB71', 'MYB71', 'MYB73', 'MYB73', 'MYB75', 'MYB75', 'MYB76', 'MYB77', 'MYB78', 'MYB78', 'MYB79', 'MYB79', 'MYB80', 'MYB80', 'MYB81', 'MYB81', 'MYB82', 'MYB82', 'MYB83', 'MYB84', 'MYB86', 'MYB87', 'MYB89', 'MYB91', 'MYB92', 'MYB95', 'MYB98', 'MYB99', 'MYB101', 'MYB102', 'MYB102', 'MYB103', 'MYB104', 'MYB104', 'MYB113', 'MYB124', 'MYB125', 'MYB130', 'MYB131', 'MYB132', 'MYB133', 'MYB133', 'MYB134', 'MYB134', 'MYB135', 'MYB155', 'MYB155', 'MYB156', 'MYB157', 'MYB158', 'MYB159', 'MYB160', 'MYB161', 'MYB162', 'MYB165', 'MYB168', 'MYB169', 'MYB177', 'MYB178', 'MYB180', 'MYB181', 'MYB182', 'MYB183', 'MYB183', 'MYB184', 'MYB184', 'MYB185', 'MYB185', 'MYB186', 'MYB186', 'MYB193', 'MYB201', 'MYB802', 'MYB803', 'MYB804', 'MYB805', 'MYB920', 'MYB922']"
38080,MYB59,"['MYB3', 'MYB24', 'MYB26', 'MYB28', 'MYB29', 'MYB31', 'MYB32', 'MYB33', 'MYB34', 'MYB35', 'MYB37', 'MYB39', 'MYB47', 'MYB51', 'MYB61', 'MYB67', 'MYB68', 'MYB69', 'MYB71', 'MYB79', 'MYB80', 'MYB81', 'MYB82', 'MYB84', 'MYB86', 'MYB99', 'MYB101', 'MYB102', 'MYB103', 'MYB104', 'MYB113', 'MYB131', 'MYB132', 'MYB133', 'MYB134', 'MYB155', 'MYB156', 'MYB157', 'MYB158', 'MYB165', 'MYB169', 'MYB179', 'MYB186', 'MYB193', 'MYB201', 'MYB917', 'MYB918', 'MYB921']"
38080,MYB65,"['MYB3', 'MYB23', 'MYB24', 'MYB26', 'MYB28', 'MYB29', 'MYB31', 'MYB32', 'MYB33', 'MYB34', 'MYB35', 'MYB37', 'MYB39', 'MYB40', 'MYB41', 'MYB42', 'MYB47', 'MYB51', 'MYB61', 'MYB67', 'MYB68', 'MYB69', 'MYB71', 'MYB73', 'MYB75', 'MYB76', 'MYB77', 'MYB78', 'MYB79', 'MYB80', 'MYB81', 'MYB82', 'MYB84', 'MYB86', 'MYB94', 'MYB98', 'MYB99', 'MYB101', 'MYB101', 'MYB102', 'MYB104', 'MYB113', 'MYB124', 'MYB131', 'MYB133', 'MYB134', 'MYB155', 'MYB156', 'MYB157', 'MYB158', 'MYB159', 'MYB165', 'MYB169', 'MYB179', 'MYB183', 'MYB184', 'MYB185', 'MYB186', 'MYB193', 'MYB201', 'MYB914', 'MYB917', 'MYB918', 'MYB921']"
38080,MYB66,"['MYB3', 'MYB23', 'MYB24', 'MYB26', 'MYB28', 'MYB29', 'MYB31', 'MYB32', 'MYB33', 'MYB35', 'MYB47', 'MYB51', 'MYB61', 'MYB68', 'MYB80', 'MYB81', 'MYB82', 'MYB84', 'MYB94', 'MYB98', 'MYB99', 'MYB101', 'MYB101', 'MYB102', 'MYB104', 'MYB113', 'MYB131', 'MYB133', 'MYB134', 'MYB155', 'MYB156', 'MYB157', 'MYB165', 'MYB169', 'MYB179', 'MYB193', 'MYB201', 'MYB805', 'MYB914', 'MYB917', 'MYB918', 'MYB921']"
38080,MYB17,"['MYB3', 'MYB31', 'MYB32', 'MYB33', 'MYB34', 'MYB35', 'MYB36', 'MYB37', 'MYB39', 'MYB40', 'MYB41', 'MYB42', 'MYB47', 'MYB61', 'MYB67', 'MYB68', 'MYB69', 'MYB71', 'MYB73', 'MYB75', 'MYB76', 'MYB77', 'MYB78', 'MYB79', 'MYB80', 'MYB81', 'MYB82', 'MYB84', 'MYB86', 'MYB88', 'MYB99', 'MYB102', 'MYB113', 'MYB124', 'MYB155', 'MYB156', 'MYB157', 'MYB158', 'MYB159', 'MYB165', 'MYB169', 'MYB183', 'MYB184', 'MYB185', 'MYB186', 'MYB193', 'MYB201', 'MYB918']"
38080,MYB648,"['MYB3', 'MYB31', 'MYB32', 'MYB33', 'MYB34', 'MYB35', 'MYB36', 'MYB37', 'MYB39', 'MYB40', 'MYB41', 'MYB47', 'MYB61', 'MYB67', 'MYB68', 'MYB69', 'MYB70', 'MYB71', 'MYB72', 'MYB75', 'MYB76', 'MYB77', 'MYB78', 'MYB79', 'MYB80', 'MYB81', 'MYB82', 'MYB83', 'MYB84', 'MYB86', 'MYB87', 'MYB88', 'MYB99', 'MYB102', 'MYB113', 'MYB120', 'MYB121', 'MYB124', 'MYB125', 'MYB155', 'MYB156', 'MYB157', 'MYB158', 'MYB159', 'MYB165', 'MYB169', 'MYB184', 'MYB185', 'MYB186', 'MYB193', 'MYB201']"
38080,MYB26,"['MYB3', 'MYB47', 'MYB61', 'MYB99', 'MYB102', 'MYB113', 'MYB155', 'MYB165', 'MYB169', 'MYB193']"
38080,MYB27,"['MYB3', 'MYB47', 'MYB61', 'MYB99', 'MYB102', 'MYB113', 'MYB155', 'MYB165', 'MYB169', 'MYB193']"
38080,MYB28,"['MYB3', 'MYB47', 'MYB61', 'MYB99', 'MYB102', 'MYB113', 'MYB155', 'MYB165', 'MYB169', 'MYB193']"
38080,MYB29,"['MYB3', 'MYB47', 'MYB61', 'MYB99', 'MYB102', 'MYB113', 'MYB155', 'MYB165', 'MYB169', 'MYB193']"
38080,MYB30,"['MYB3', 'MYB47', 'MYB61', 'MYB99', 'MYB102', 'MYB113', 'MYB155', 'MYB165', 'MYB169', 'MYB193']"
38080,MYB31,"['MYB3', 'MYB47', 'MYB61', 'MYB99', 'MYB102', 'MYB113', 'MYB155', 'MYB165', 'MYB169', 'MYB193']"
38080,MYB32,"['MYB3', 'MYB23', 'MYB24', 'MYB26', 'MYB28', 'MYB29', 'MYB31', 'MYB36', 'MYB37', 'MYB39', 'MYB41', 'MYB42', 'MYB47', 'MYB51', 'MYB79', 'MYB82', 'MYB83', 'MYB87', 'MYB94', 'MYB98', 'MYB99', 'MYB101', 'MYB101', 'MYB102', 'MYB104', 'MYB113', 'MYB131', 'MYB133', 'MYB134', 'MYB165', 'MYB169', 'MYB179', 'MYB183', 'MYB184', 'MYB185', 'MYB186', 'MYB193', 'MYB914', 'MYB917', 'MYB920', 'MYB921', 'MYB922']"
38080,MYB33,"['MYB3', 'MYB23', 'MYB24', 'MYB26', 'MYB28', 'MYB29', 'MYB31', 'MYB36', 'MYB37', 'MYB39', 'MYB41', 'MYB42', 'MYB47', 'MYB51', 'MYB79', 'MYB82', 'MYB83', 'MYB87', 'MYB94', 'MYB98', 'MYB99', 'MYB101', 'MYB101', 'MYB102', 'MYB104', 'MYB113', 'MYB131', 'MYB133', 'MYB134', 'MYB165', 'MYB169', 'MYB179', 'MYB183', 'MYB184', 'MYB185', 'MYB186', 'MYB193', 'MYB807', 'MYB914', 'MYB917', 'MYB920', 'MYB921', 'MYB922']"
38080,MYB34,"['MYB3', 'MYB23', 'MYB24', 'MYB26', 'MYB28', 'MYB29', 'MYB31', 'MYB36', 'MYB37', 'MYB39', 'MYB41', 'MYB42', 'MYB47', 'MYB51', 'MYB79', 'MYB82', 'MYB83', 'MYB87', 'MYB94', 'MYB98', 'MYB99', 'MYB101', 'MYB101', 'MYB102', 'MYB104', 'MYB113', 'MYB131', 'MYB133', 'MYB134', 'MYB165', 'MYB169', 'MYB179', 'MYB183', 'MYB184', 'MYB185', 'MYB186', 'MYB193', 'MYB914', 'MYB917', 'MYB918', 'MYB921']"
38080,MYB383,"['MYB3', 'MYB9', 'MYB23', 'MYB24', 'MYB26', 'MYB28', 'MYB29', 'MYB36', 'MYB51', 'MYB91', 'MYB94', 'MYB98', 'MYB99', 'MYB101', 'MYB104', 'MYB113', 'MYB117', 'MYB119', 'MYB131', 'MYB133', 'MYB134', 'MYB162', 'MYB165', 'MYB179', 'MYB193', 'MYB921']"
38080,MYB76,"['MYB3', 'MYB23', 'MYB24', 'MYB26', 'MYB28', 'MYB29', 'MYB36', 'MYB51', 'MYB94', 'MYB98', 'MYB99', 'MYB101', 'MYB104', 'MYB113', 'MYB119', 'MYB131', 'MYB133', 'MYB134', 'MYB165', 'MYB179', 'MYB193']"
38080,MYB60,"['MYB8', 'MYB9', 'MYB22', 'MYB23', 'MYB24', 'MYB26', 'MYB27', 'MYB28', 'MYB29', 'MYB30', 'MYB54', 'MYB94', 'MYB98', 'MYB115', 'MYB130', 'MYB131', 'MYB133', 'MYB134', 'MYB135', 'MYB136', 'MYB181', 'MYB923']"
38080,MYB61,"['MYB8', 'MYB9', 'MYB22', 'MYB23', 'MYB24', 'MYB26', 'MYB27', 'MYB28', 'MYB29', 'MYB30', 'MYB54', 'MYB94', 'MYB98', 'MYB115', 'MYB130', 'MYB131', 'MYB133', 'MYB134', 'MYB135', 'MYB136', 'MYB181', 'MYB923']"
38080,MYB273,"['MYB8', 'MYB21', 'MYB22', 'MYB23', 'MYB24', 'MYB27', 'MYB29', 'MYB30', 'MYB54', 'MYB94', 'MYB101', 'MYB102', 'MYB103', 'MYB104', 'MYB130', 'MYB131', 'MYB132', 'MYB133', 'MYB134', 'MYB136', 'MYB155', 'MYB923']"
38080,MYB274,"['MYB8', 'MYB9', 'MYB21', 'MYB23', 'MYB24', 'MYB29', 'MYB30', 'MYB54', 'MYB103', 'MYB104', 'MYB115', 'MYB130', 'MYB131', 'MYB132', 'MYB133', 'MYB134', 'MYB136', 'MYB923']"
38080,MYB275,"['MYB8', 'MYB9', 'MYB21', 'MYB22', 'MYB23', 'MYB24', 'MYB27', 'MYB29', 'MYB30', 'MYB54', 'MYB94', 'MYB101', 'MYB102', 'MYB103', 'MYB104', 'MYB115', 'MYB130', 'MYB131', 'MYB132', 'MYB133', 'MYB134', 'MYB136', 'MYB155', 'MYB923']"
38080,MYB63,"['MYB8', 'MYB9', 'MYB21', 'MYB22', 'MYB23', 'MYB24', 'MYB27', 'MYB29', 'MYB30', 'MYB54', 'MYB94', 'MYB101', 'MYB102', 'MYB103', 'MYB104', 'MYB115', 'MYB130', 'MYB131', 'MYB132', 'MYB133', 'MYB134', 'MYB136', 'MYB155', 'MYB923']"
38080,MYB64,"['MYB8', 'MYB9', 'MYB21', 'MYB22', 'MYB23', 'MYB24', 'MYB27', 'MYB29', 'MYB30', 'MYB54', 'MYB94', 'MYB102', 'MYB103', 'MYB104', 'MYB115', 'MYB130', 'MYB131', 'MYB132', 'MYB133', 'MYB134', 'MYB136', 'MYB155', 'MYB182']"
38080,MYB388,"['MYB8', 'MYB9', 'MYB21', 'MYB22', 'MYB23', 'MYB24', 'MYB27', 'MYB29', 'MYB30', 'MYB54', 'MYB94', 'MYB102', 'MYB103', 'MYB104', 'MYB115', 'MYB130', 'MYB131', 'MYB132', 'MYB133', 'MYB134', 'MYB136', 'MYB182', 'MYB914', 'MYB923']"
38080,MYB89,"['MYB8', 'MYB136']"
38080,MYB90,"['MYB8', 'MYB16', 'MYB21', 'MYB44', 'MYB45', 'MYB47', 'MYB48', 'MYB49', 'MYB50', 'MYB51', 'MYB53', 'MYB55', 'MYB56', 'MYB57', 'MYB58', 'MYB59', 'MYB61', 'MYB64', 'MYB92', 'MYB95', 'MYB101', 'MYB102', 'MYB115', 'MYB136', 'MYB155', 'MYB160', 'MYB161', 'MYB177', 'MYB178', 'MYB180', 'MYB182', 'MYB802', 'MYB803', 'MYB804', 'MYB920', 'MYB922', 'MYB923']"
38080,MYB392,"['MYB8', 'MYB9', 'MYB16', 'MYB44', 'MYB45', 'MYB64', 'MYB115', 'MYB117', 'MYB119', 'MYB136', 'MYB920']"
38080,MYB91,"['MYB8', 'MYB9', 'MYB16', 'MYB44', 'MYB45', 'MYB64', 'MYB115', 'MYB117', 'MYB119', 'MYB136', 'MYB803', 'MYB919', 'MYB920', 'MYB921', 'MYB922', 'MYB923']"
38080,MYB715,"['MYB8', 'MYB115', 'MYB119', 'MYB136', 'MYB919', 'MYB920', 'MYB921', 'MYB922', 'MYB923']"
38080,MYB577,"['MYB8', 'MYB115', 'MYB119', 'MYB136', 'MYB919', 'MYB920', 'MYB921', 'MYB922', 'MYB923']"
38080,MYB578,"['MYB8', 'MYB115', 'MYB119', 'MYB136', 'MYB919', 'MYB920', 'MYB921', 'MYB922', 'MYB923']"
38080,MYB579,"['MYB8', 'MYB115', 'MYB119', 'MYB136', 'MYB919', 'MYB920', 'MYB921', 'MYB922', 'MYB923']"
38080,MYB95,"['MYB8', 'MYB9', 'MYB16', 'MYB44', 'MYB45', 'MYB64', 'MYB115', 'MYB117', 'MYB136', 'MYB803']"
38080,MYB96,"['MYB8', 'MYB9', 'MYB16', 'MYB44', 'MYB45', 'MYB64', 'MYB115', 'MYB117', 'MYB136', 'MYB803']"
38080,MYB97,"['MYB8', 'MYB9', 'MYB16', 'MYB44', 'MYB45', 'MYB115', 'MYB136', 'MYB920', 'MYB922']"
38080,MYB390,"['MYB8', 'MYB9', 'MYB11', 'MYB18', 'MYB43', 'MYB90', 'MYB115', 'MYB136', 'MYB168', 'MYB172', 'MYB919', 'MYB920', 'MYB922']"
38080,MYB479,"['MYB9', 'MYB22', 'MYB23', 'MYB24', 'MYB26', 'MYB27', 'MYB29', 'MYB30', 'MYB54', 'MYB94', 'MYB115', 'MYB130', 'MYB131', 'MYB133', 'MYB134', 'MYB923']"
38080,MYB79,"['MYB9', 'MYB91', 'MYB117', 'MYB162', 'MYB921']"
38080,MYB391,"['MYB9', 'MYB117', 'MYB119', 'MYB162', 'MYB921']"
38080,MYB80,"['MYB9', 'MYB91', 'MYB117', 'MYB119', 'MYB162', 'MYB921']"
38080,MYB94,"['MYB9', 'MYB16', 'MYB44', 'MYB45', 'MYB61', 'MYB64', 'MYB117', 'MYB803']"
38080,MYB461,"['MYB9', 'MYB11', 'MYB16', 'MYB17', 'MYB18', 'MYB43', 'MYB44', 'MYB61', 'MYB64', 'MYB90', 'MYB169']"
38080,MYB462,"['MYB9', 'MYB11', 'MYB16', 'MYB17', 'MYB18', 'MYB43', 'MYB44', 'MYB61', 'MYB64', 'MYB90', 'MYB169', 'MYB807']"
38080,MYB463,"['MYB9', 'MYB11', 'MYB16', 'MYB17', 'MYB18', 'MYB43', 'MYB44', 'MYB61', 'MYB64', 'MYB169']"
38080,MYB464,"['MYB9', 'MYB11', 'MYB16', 'MYB17', 'MYB18', 'MYB43', 'MYB44', 'MYB61', 'MYB64', 'MYB169']"
38080,MYB465,"['MYB9', 'MYB11', 'MYB16', 'MYB17', 'MYB18', 'MYB43', 'MYB44', 'MYB61', 'MYB64', 'MYB169']"
38080,MYB378,"['MYB9', 'MYB11', 'MYB16', 'MYB17', 'MYB18', 'MYB43', 'MYB44', 'MYB47', 'MYB160', 'MYB168', 'MYB172', 'MYB177', 'MYB917']"
38080,MYB379,"['MYB9', 'MYB11', 'MYB16', 'MYB17', 'MYB18', 'MYB43', 'MYB44', 'MYB47', 'MYB160', 'MYB168', 'MYB172', 'MYB177', 'MYB917']"
38080,MYB380,"['MYB9', 'MYB11', 'MYB16', 'MYB17', 'MYB18', 'MYB43', 'MYB44', 'MYB47', 'MYB160', 'MYB168', 'MYB172', 'MYB177', 'MYB917']"
38080,MYB381,"['MYB9', 'MYB11', 'MYB16', 'MYB17', 'MYB18', 'MYB43', 'MYB44', 'MYB45', 'MYB47', 'MYB160', 'MYB168', 'MYB172', 'MYB177', 'MYB917']"
38080,MYB48,"['MYB11', 'MYB18', 'MYB22', 'MYB23', 'MYB24', 'MYB26', 'MYB27', 'MYB28', 'MYB29', 'MYB30', 'MYB43', 'MYB90', 'MYB93', 'MYB94', 'MYB98', 'MYB101', 'MYB103', 'MYB104', 'MYB117', 'MYB130', 'MYB131', 'MYB132', 'MYB133', 'MYB134', 'MYB135', 'MYB169', 'MYB919', 'MYB920', 'MYB922']"
38080,MYB49,"['MYB11', 'MYB18', 'MYB22', 'MYB23', 'MYB24', 'MYB26', 'MYB27', 'MYB28', 'MYB29', 'MYB30', 'MYB43', 'MYB90', 'MYB93', 'MYB94', 'MYB98', 'MYB101', 'MYB103', 'MYB104', 'MYB117', 'MYB130', 'MYB131', 'MYB132', 'MYB133', 'MYB134', 'MYB135', 'MYB169', 'MYB919', 'MYB920', 'MYB922']"
38080,MYB466,"['MYB11', 'MYB16', 'MYB17', 'MYB18', 'MYB43', 'MYB44', 'MYB61', 'MYB64', 'MYB169']"
38080,MYB471,"['MYB11', 'MYB16', 'MYB17', 'MYB18', 'MYB43', 'MYB44', 'MYB61', 'MYB64', 'MYB169']"
38080,MYB472,"['MYB11', 'MYB16', 'MYB17', 'MYB18', 'MYB43', 'MYB44', 'MYB61', 'MYB64', 'MYB169']"
38080,MYB467,"['MYB11', 'MYB16', 'MYB17', 'MYB18', 'MYB43', 'MYB44', 'MYB61', 'MYB64', 'MYB169']"
38080,MYB661,"['MYB11', 'MYB16', 'MYB17', 'MYB18', 'MYB43', 'MYB44', 'MYB61', 'MYB64', 'MYB169']"
38080,MYB468,"['MYB11', 'MYB16', 'MYB17', 'MYB18', 'MYB43', 'MYB44', 'MYB61', 'MYB64', 'MYB169']"
38080,MYB469,"['MYB11', 'MYB16', 'MYB17', 'MYB18', 'MYB43', 'MYB44', 'MYB61', 'MYB64', 'MYB169']"
38080,MYB127,"['MYB11', 'MYB11', 'MYB16', 'MYB17', 'MYB18', 'MYB43', 'MYB44', 'MYB47', 'MYB160', 'MYB168', 'MYB172', 'MYB177']"
38080,MYB473,['MYB11']
38080,MYB404,['MYB11']
38080,MYB403,"['MYB11', 'MYB821', 'MYB823']"
38080,MYB1065,"['MYB11', 'MYB115', 'MYB820', 'MYB821', 'MYB823']"
38080,MYB118,['MYB11']
38080,MYB119,"['MYB11', 'MYB109', 'MYB137']"
38080,MYB120,"['MYB11', 'MYB109', 'MYB137', 'MYB925', 'MYB926']"
38080,MYB1066,"['MYB11', 'MYB109', 'MYB137', 'MYB819', 'MYB820', 'MYB821']"
38080,MYB124,"['MYB11', 'MYB819']"
38080,MYB125,['MYB11']
38080,MYB126,['MYB11']
38080,MYB370,"['MYB11', 'MYB16', 'MYB17', 'MYB18', 'MYB43', 'MYB44', 'MYB47', 'MYB160', 'MYB168', 'MYB172', 'MYB177']"
38080,MYB371,"['MYB11', 'MYB16', 'MYB17', 'MYB18', 'MYB43', 'MYB44', 'MYB47', 'MYB160', 'MYB168', 'MYB172', 'MYB177']"
38080,MYB372,"['MYB11', 'MYB16', 'MYB17', 'MYB18', 'MYB43', 'MYB44', 'MYB47', 'MYB160', 'MYB168', 'MYB172', 'MYB177']"
38080,MYB373,"['MYB11', 'MYB16', 'MYB17', 'MYB18', 'MYB43', 'MYB44', 'MYB47', 'MYB160', 'MYB168', 'MYB172', 'MYB177']"
38080,MYB374,"['MYB11', 'MYB16', 'MYB17', 'MYB18', 'MYB43', 'MYB44', 'MYB47', 'MYB160', 'MYB168', 'MYB172', 'MYB177']"
38080,MYB375,"['MYB11', 'MYB16', 'MYB17', 'MYB18', 'MYB43', 'MYB44', 'MYB47', 'MYB160', 'MYB168', 'MYB172', 'MYB177']"
38080,MYB376,"['MYB11', 'MYB16', 'MYB17', 'MYB18', 'MYB43', 'MYB44', 'MYB47', 'MYB160', 'MYB168', 'MYB172', 'MYB177']"
38080,MYB377,"['MYB11', 'MYB16', 'MYB17', 'MYB18', 'MYB43', 'MYB44', 'MYB47', 'MYB160', 'MYB168', 'MYB172', 'MYB177', 'MYB917']"
38080,MYB106,"['MYB13', 'MYB14', 'MYB15', 'MYB96', 'MYB99', 'MYB113', 'MYB114', 'MYB115', 'MYB150', 'MYB154']"
38080,MYB107,"['MYB13', 'MYB14', 'MYB15', 'MYB96', 'MYB99', 'MYB113', 'MYB114', 'MYB115', 'MYB150', 'MYB154']"
38080,MYB108,"['MYB13', 'MYB14', 'MYB15', 'MYB96', 'MYB99', 'MYB113', 'MYB114', 'MYB115', 'MYB150', 'MYB154', 'MYB157', 'MYB188', 'MYB193']"
38080,MYB727,"['MYB13', 'MYB14', 'MYB96', 'MYB99', 'MYB113', 'MYB114', 'MYB115', 'MYB150', 'MYB154', 'MYB157', 'MYB193']"
38080,MYB109,"['MYB13', 'MYB14', 'MYB15', 'MYB96', 'MYB99', 'MYB109', 'MYB112', 'MYB113', 'MYB114', 'MYB115', 'MYB137', 'MYB140', 'MYB141', 'MYB142', 'MYB145', 'MYB147', 'MYB148', 'MYB150', 'MYB151', 'MYB152', 'MYB153', 'MYB154', 'MYB157', 'MYB176', 'MYB188', 'MYB189', 'MYB190', 'MYB193', 'MYB194', 'MYB195', 'MYB196', 'MYB200', 'MYB918']"
38080,MYB110,"['MYB13', 'MYB14', 'MYB15', 'MYB113', 'MYB114', 'MYB115', 'MYB150', 'MYB154']"
38080,MYB112,"['MYB14', 'MYB113', 'MYB114', 'MYB115', 'MYB154']"
38080,MYB751,"['MYB15', 'MYB109', 'MYB137', 'MYB140', 'MYB141', 'MYB142', 'MYB145', 'MYB147', 'MYB148', 'MYB151', 'MYB152', 'MYB153', 'MYB176', 'MYB189', 'MYB190', 'MYB195', 'MYB196', 'MYB200']"
38080,MYB766,"['MYB16', 'MYB21', 'MYB44', 'MYB45', 'MYB48', 'MYB49', 'MYB50', 'MYB55', 'MYB56', 'MYB57', 'MYB58', 'MYB59', 'MYB64', 'MYB92', 'MYB95', 'MYB161', 'MYB177', 'MYB178', 'MYB180', 'MYB182']"
38080,MYB624,"['MYB16', 'MYB17', 'MYB18', 'MYB43', 'MYB44', 'MYB61', 'MYB64', 'MYB169']"
38080,MYB135,"['MYB16', 'MYB17', 'MYB18']"
38080,MYB136,"['MYB16', 'MYB17', 'MYB18']"
38080,MYB137,"['MYB16', 'MYB17', 'MYB18']"
38080,MYB138,"['MYB16', 'MYB17', 'MYB18']"
38080,MYB139,"['MYB16', 'MYB17', 'MYB18']"
38080,MYB140,"['MYB16', 'MYB17', 'MYB18']"
38080,MYB142,"['MYB16', 'MYB17', 'MYB18']"
38080,MYB145,"['MYB16', 'MYB17']"
38080,MYB146,"['MYB16', 'MYB17']"
38080,MYB147,"['MYB16', 'MYB17']"
38080,MYB148,"['MYB16', 'MYB17']"
38080,MYB149,"['MYB16', 'MYB17', 'MYB816']"
38080,MYB150,"['MYB16', 'MYB17']"
38080,MYB151,"['MYB16', 'MYB17']"
38080,MYB152,"['MYB16', 'MYB17']"
38080,MYB153,"['MYB16', 'MYB17']"
38080,MYB154,"['MYB16', 'MYB17', 'MYB813', 'MYB814', 'MYB816', 'MYB833']"
38080,MYB422,"['MYB16', 'MYB17']"
38080,MYB421,"['MYB16', 'MYB17']"
38080,MYB419,"['MYB16', 'MYB17']"
38080,MYB420,"['MYB16', 'MYB17']"
38080,MYB418,"['MYB16', 'MYB17', 'MYB816']"
38080,MYB417,"['MYB16', 'MYB17']"
38080,MYB416,"['MYB16', 'MYB17']"
38080,MYB415,"['MYB16', 'MYB17']"
38080,MYB414,"['MYB16', 'MYB17', 'MYB18']"
38080,MYB411,"['MYB16', 'MYB17', 'MYB18']"
38080,MYB409,"['MYB16', 'MYB17', 'MYB18']"
38080,MYB408,"['MYB16', 'MYB17', 'MYB18']"
38080,MYB407,"['MYB16', 'MYB17', 'MYB18']"
38080,MYB406,"['MYB16', 'MYB17', 'MYB18']"
38080,MYB405,"['MYB16', 'MYB17', 'MYB18']"
38080,MYB474,"['MYB16', 'MYB17', 'MYB18']"
38080,MYB50,"['MYB16', 'MYB22', 'MYB23', 'MYB24', 'MYB26', 'MYB27', 'MYB28', 'MYB29', 'MYB30', 'MYB37', 'MYB39', 'MYB41', 'MYB42', 'MYB44', 'MYB45', 'MYB47', 'MYB93', 'MYB94', 'MYB98', 'MYB101', 'MYB103', 'MYB104', 'MYB117', 'MYB130', 'MYB131', 'MYB132', 'MYB133', 'MYB134', 'MYB135', 'MYB160', 'MYB177', 'MYB917', 'MYB919', 'MYB920', 'MYB922']"
38080,MYB51,"['MYB16', 'MYB22', 'MYB23', 'MYB24', 'MYB26', 'MYB27', 'MYB28', 'MYB29', 'MYB30', 'MYB37', 'MYB39', 'MYB41', 'MYB42', 'MYB44', 'MYB45', 'MYB47', 'MYB93', 'MYB94', 'MYB98', 'MYB101', 'MYB103', 'MYB104', 'MYB117', 'MYB130', 'MYB131', 'MYB132', 'MYB133', 'MYB134', 'MYB135', 'MYB801', 'MYB802', 'MYB919']"
38080,MYB52,"['MYB16', 'MYB22', 'MYB23', 'MYB24', 'MYB26', 'MYB27', 'MYB28', 'MYB29', 'MYB30', 'MYB37', 'MYB39', 'MYB41', 'MYB42', 'MYB44', 'MYB45', 'MYB47', 'MYB94', 'MYB103', 'MYB104', 'MYB117', 'MYB130', 'MYB131', 'MYB132', 'MYB133', 'MYB134', 'MYB135', 'MYB160', 'MYB177', 'MYB801', 'MYB802', 'MYB919']"
38080,MYB53,"['MYB16', 'MYB22', 'MYB23', 'MYB24', 'MYB26', 'MYB27', 'MYB28', 'MYB29', 'MYB30', 'MYB37', 'MYB39', 'MYB41', 'MYB42', 'MYB44', 'MYB45', 'MYB47', 'MYB93', 'MYB94', 'MYB103', 'MYB104', 'MYB117', 'MYB130', 'MYB131', 'MYB132', 'MYB133', 'MYB134', 'MYB135', 'MYB160', 'MYB177', 'MYB801', 'MYB802', 'MYB919']"
38080,MYB55,"['MYB16', 'MYB22', 'MYB23', 'MYB24', 'MYB26', 'MYB27', 'MYB28', 'MYB29', 'MYB30', 'MYB37', 'MYB39', 'MYB41', 'MYB42', 'MYB44', 'MYB45', 'MYB93', 'MYB94', 'MYB98', 'MYB101', 'MYB103', 'MYB104', 'MYB117', 'MYB119', 'MYB130', 'MYB131', 'MYB132', 'MYB133', 'MYB134', 'MYB135', 'MYB917', 'MYB918', 'MYB919', 'MYB920', 'MYB921', 'MYB922', 'MYB923']"
38080,MYB56,"['MYB16', 'MYB22', 'MYB23', 'MYB24', 'MYB26', 'MYB27', 'MYB28', 'MYB29', 'MYB30', 'MYB37', 'MYB39', 'MYB41', 'MYB42', 'MYB45', 'MYB47', 'MYB93', 'MYB94', 'MYB98', 'MYB101', 'MYB103', 'MYB104', 'MYB119', 'MYB130', 'MYB131', 'MYB132', 'MYB133', 'MYB134', 'MYB135', 'MYB919', 'MYB920']"
38080,MYB57,"['MYB16', 'MYB22', 'MYB23', 'MYB24', 'MYB26', 'MYB27', 'MYB28', 'MYB29', 'MYB30', 'MYB37', 'MYB39', 'MYB41', 'MYB42', 'MYB44', 'MYB45', 'MYB47', 'MYB48', 'MYB49', 'MYB50', 'MYB51', 'MYB53', 'MYB55', 'MYB56', 'MYB57', 'MYB58', 'MYB59', 'MYB89', 'MYB92', 'MYB93', 'MYB94', 'MYB95', 'MYB101', 'MYB103', 'MYB104', 'MYB130', 'MYB131', 'MYB132', 'MYB133', 'MYB134', 'MYB135', 'MYB160', 'MYB161', 'MYB177', 'MYB179', 'MYB180', 'MYB181']"
38080,MYB771,"['MYB17', 'MYB37', 'MYB39', 'MYB41', 'MYB42', 'MYB117', 'MYB919', 'MYB921']"
