gid,lbl,val,point,경도,위도,geometry
라라910551,8.0,8.0,POINT (1091050 1655150),128.4964047551272,34.887002334129164,POINT (1091050.000000001 1655149.9999999995)
마라046580,11.0,11.0,POINT (1104650 1658050),128.64557457779875,34.911837260552126,POINT (1104650.0000000028 1658050.0000000002)
라라891538,21.0,21.0,POINT (1089150 1653850),128.47547631477232,34.87544977028972,POINT (1089149.9999999998 1653850.000000001)
라라886488,6.0,6.0,POINT (1088650 1648850),128.46947702044733,34.8304117142392,POINT (1088650.0000000007 1648849.999999999)
마라117530,13.0,13.0,POINT (1111750 1653050),128.72261309819933,34.86600210866608,POINT (1111750.0000000002 1653049.9999999998)
마라104582,8.0,8.0,POINT (1110450 1658250),128.70907980165578,34.91302535244355,POINT (1110450.0000000005 1658250)
마라009490,17.0,17.0,POINT (1100950 1649050),128.6039931961503,34.83106871597923,POINT (1100950.0000000005 1649050.0000000002)
마라049538,46.0,46.0,POINT (1104950 1653850),128.64833091573064,34.8739399710611,POINT (1104949.9999999988 1653850.0000000002)
마라032522,20.0,20.0,POINT (1103250 1652250),128.6295359729967,34.85968880153341,POINT (1103249.9999999977 1652250)
마라056648,7.0,7.0,POINT (1105650 1664850),128.65738051180767,34.97304023497478,POINT (1105650 1664849.9999999993)
마라089561,10.0,10.0,POINT (1108950 1656150),128.69238896504896,34.894254783657495,POINT (1108950.0000000023 1656150.000000001)
마라024550,48.0,48.0,POINT (1102450 1655050),128.62112829170994,34.8850142912801,POINT (1102450.0000000002 1655050.000000001)
마라100485,46.0,46.0,POINT (1110050 1648550),128.70342691772635,34.82561713871268,POINT (1110049.999999999 1648550)
마라022556,6.0,6.0,POINT (1102250 1655650),128.61901337091217,34.89044398412869,POINT (1102250.0000000005 1655649.9999999995)
마라006556,15.0,15.0,POINT (1100650 1655650),128.6015060297079,34.890603899412724,POINT (1100649.9999999977 1655650.0000000002)
마라086561,37.0,37.0,POINT (1108650 1656150),128.68910628242108,34.894286944158054,POINT (1108650 1656150.000000001)
라라989525,9.0,9.0,POINT (1098950 1652550),128.58253781259123,34.8628214165885,POINT (1098949.9999999998 1652550.0000000005)
마라032361,10.0,10.0,POINT (1103250 1636150),128.62755849406167,34.71453114539518,POINT (1103250.0000000005 1636149.9999999998)
라라986500,6.0,6.0,POINT (1098650 1650050),128.57896193777103,34.840310442332914,POINT (1098649.9999999995 1650049.9999999998)
라라910494,8.0,8.0,POINT (1091050 1649450),128.49578510622212,34.835609532266446,POINT (1091050.0000000007 1649450.0000000005)
마라043556,9.0,9.0,POINT (1104350 1655650),128.6419915449561,34.89023027000982,POINT (1104349.999999999 1655650.0000000002)
마라033563,52.0,52.0,POINT (1103350 1656350),128.63113610008256,34.89664366652015,POINT (1103350.0000000002 1656350)
마라043558,16.0,16.0,POINT (1104350 1655850),128.64201649906738,34.892033431402645,POINT (1104350.0000000014 1655850.0000000007)
라라905554,14.0,14.0,POINT (1090550 1655450),128.49096621522878,34.889751932961445,POINT (1090549.999999999 1655449.9999999998)
마라025560,34.0,34.0,POINT (1102550 1656050),128.62234503207293,34.89402006608894,POINT (1102550.000000001 1656049.9999999998)
마라026687,7.0,7.0,POINT (1102650 1668750),128.6250026838187,35.00851027519591,POINT (1102649.9999999998 1668750.0000000012)
마라118534,9.0,9.0,POINT (1111850 1653450),128.7237603711437,34.86959733459065,POINT (1111849.9999999995 1653450)
마라030541,86.0,86.0,POINT (1103050 1654150),128.62758223343312,34.87683928679812,POINT (1103050.000000001 1654150.0000000005)
마라017592,8.0,8.0,POINT (1101750 1659250),128.61398066239562,34.922951366045865,POINT (1101750.0000000007 1659250.0000000002)
마라020658,6.0,6.0,POINT (1102050 1665850),128.61807235661408,34.98242543504376,POINT (1102049.9999999998 1665849.9999999995)
마라027543,63.0,63.0,POINT (1102750 1654350),128.6243247234271,34.87867286043483,POINT (1102750.0000000007 1654350.0000000005)
마라081533,47.0,47.0,POINT (1108150 1653350),128.68327322366213,34.869096421190825,POINT (1108150 1653350)
마라058631,42.0,42.0,POINT (1105850 1663150),128.65935513849135,34.957692744639026,POINT (1105849.9999999993 1663150.0000000007)
라라979557,10.0,10.0,POINT (1097950 1655750),128.57197379433248,34.89176964247944,POINT (1097949.9999999995 1655750)
마라012558,34.0,34.0,POINT (1101250 1655850),128.60809551209243,34.89234740890457,POINT (1101249.9999999998 1655850)
라라920498,11.0,11.0,POINT (1092050 1649850),128.5067642122301,34.83912603524012,POINT (1092049.9999999995 1649850)
마라089554,25.0,25.0,POINT (1108950 1655450),128.69229777640285,34.88794383206182,POINT (1108949.9999999998 1655449.9999999998)
마라049539,28.0,28.0,POINT (1104950 1653950),128.64834345417063,34.87484155224634,POINT (1104949.9999999995 1653950)
라라976561,13.0,13.0,POINT (1097650 1656150),128.56873778402388,34.8954049599319,POINT (1097650.0000000007 1656149.9999999995)
마라092560,31.0,31.0,POINT (1109250 1656050),128.69565857793648,34.89332097151075,POINT (1109250.0000000002 1656049.9999999998)
마라091564,27.0,27.0,POINT (1109150 1656450),128.6946165784707,34.89693798340747,POINT (1109150.0000000002 1656450.0000000007)
마라005355,6.0,6.0,POINT (1100550 1635550),128.59800605604488,34.7093907152583,POINT (1100549.999999999 1635549.9999999998)
마라080532,13.0,13.0,POINT (1108050 1653250),128.68216642138736,34.868205491314946,POINT (1108049.999999999 1653249.9999999988)
마라047557,14.0,14.0,POINT (1104750 1655750),128.6463808370283,34.89109064964362,POINT (1104749.9999999988 1655750.0000000016)
마라027545,28.0,28.0,POINT (1102750 1654550),128.62434928099776,34.880476036293025,POINT (1102749.9999999988 1654550.000000001)
마라045562,22.0,22.0,POINT (1104550 1656250),128.64425494219506,34.895619168229665,POINT (1104549.9999999993 1656249.9999999995)
마라049640,7.0,7.0,POINT (1104950 1664050),128.64961270926582,34.96590054138974,POINT (1104950.0000000033 1664049.9999999995)
마라091528,35.0,35.0,POINT (1109150 1652850),128.6941469879126,34.86448162948098,POINT (1109150.0000000026 1652850)
마라011559,7.0,7.0,POINT (1101150 1655950),128.60701337351534,34.89325897094834,POINT (1101150.0000000012 1655950.0000000005)
마라088538,8.0,8.0,POINT (1108850 1653850),128.69099549936664,34.873529496200725,POINT (1108849.9999999998 1653849.9999999995)
마라078668,9.0,9.0,POINT (1107850 1666850),128.68173575640753,34.99083925134751,POINT (1107849.9999999993 1666849.9999999998)
마라111613,24.0,24.0,POINT (1111150 1661350),128.71715378617867,34.94089696097112,POINT (1111149.999999999 1661350.0000000007)
마라031542,7.0,7.0,POINT (1103150 1654250),128.62868857932312,34.8777307216275,POINT (1103150.000000001 1654250.0000000005)
마라044562,7.0,7.0,POINT (1104450 1656250),128.6431606783449,34.89562946530569,POINT (1104450.0000000014 1656249.9999999995)
마라033381,7.0,7.0,POINT (1103350 1638150),128.6288954910263,34.73255322872942,POINT (1103349.9999999995 1638149.9999999995)
마라088531,7.0,7.0,POINT (1108850 1653150),128.6909044873672,34.86721851985189,POINT (1108850.000000001 1653149.9999999995)
마라090561,6.0,6.0,POINT (1109050 1656150),128.693483191435,34.89424404379677,POINT (1109049.999999999 1656149.9999999995)
라라950499,16.0,16.0,POINT (1095050 1649950),128.5395822729069,34.839751685293336,POINT (1095049.9999999998 1649950)
마라088544,71.0,71.0,POINT (1108850 1654450),128.6910735321748,34.8789388991107,POINT (1108850.0000000002 1654450.0000000002)
마라084571,11.0,11.0,POINT (1108450 1657150),128.6870475455207,34.90332398649861,POINT (1108450.0000000023 1657150)
마라012600,68.0,68.0,POINT (1101250 1660050),128.60860448814526,34.93021411057543,POINT (1101250.0000000005 1660050.0000000007)
마라115522,17.0,17.0,POINT (1111550 1652250),128.72031886533065,34.858811611866045,POINT (1111550.0000000012 1652249.9999999993)
마라097503,8.0,8.0,POINT (1109750 1650350),128.70038251443364,34.84187780944178,POINT (1109749.9999999995 1650349.9999999995)
마라104487,22.0,22.0,POINT (1110450 1648750),128.70782649632412,34.82737693492228,POINT (1110449.9999999988 1648750)
라라898505,12.0,12.0,POINT (1089850 1650550),128.48278069273206,34.84563423226325,POINT (1089849.9999999998 1650550)
마라094503,48.0,48.0,POINT (1109450 1650350),128.69710192222965,34.84191014366499,POINT (1109450.0000000007 1650350)
마라082565,6.0,6.0,POINT (1108250 1656550),128.68478115008423,34.897935951970226,POINT (1108249.9999999998 1656550)
마라051622,12.0,12.0,POINT (1105150 1662250),128.6515760458894,34.949651565857856,POINT (1105150.000000001 1662249.9999999995)
마라029545,19.0,19.0,POINT (1102950 1654550),128.62653742067232,34.88045577861419,POINT (1102950.0000000019 1654550)
마라112493,14.0,14.0,POINT (1111250 1649350),128.71665273033437,34.83269916730608,POINT (1111250.0000000014 1649350)
마라057632,16.0,16.0,POINT (1105750 1663250),128.65827274226956,34.958604759317254,POINT (1105750.0000000007 1663249.999999999)
마라110618,20.0,20.0,POINT (1111050 1661850),128.7161255104482,34.945415671086025,POINT (1111049.9999999998 1661850)
마라129541,30.0,30.0,POINT (1112950 1654150),128.73588754478308,34.87578649206071,POINT (1112949.9999999998 1654149.999999999)
마라036564,13.0,13.0,POINT (1103650 1656450),128.63443134105307,34.89751465190587,POINT (1103649.9999999993 1656450)
라라978557,11.0,11.0,POINT (1097850 1655750),128.57087955476138,34.89177928794555,POINT (1097849.9999999998 1655750)
마라000480,10.0,10.0,POINT (1100050 1648050),128.59403310755005,34.82214158018623,POINT (1100050.000000003 1648049.9999999993)
라라920477,8.0,8.0,POINT (1092050 1647750),128.5065337731332,34.82019180753506,POINT (1092050.0000000026 1647750.000000001)
마라024554,55.0,55.0,POINT (1102450 1655450),128.62117728095,34.88862064263228,POINT (1102450.000000001 1655449.9999999998)
라라919496,9.0,9.0,POINT (1091950 1649650),128.50564871510875,34.83733182408142,POINT (1091950 1649650.0000000002)
마라025547,110.0,110.0,POINT (1102550 1654750),128.62218565112167,34.88229943125667,POINT (1102550.000000001 1654749.999999999)
마라054587,39.0,39.0,POINT (1105450 1658750),128.6544187490775,34.91806541368212,POINT (1105449.9999999993 1658749.9999999995)
마라031544,18.0,18.0,POINT (1103150 1654450),128.6287132313344,34.87953389505675,POINT (1103150.0000000028 1654450.0000000002)
마라120532,16.0,16.0,POINT (1112050 1653250),128.72592137896805,34.86777218045835,POINT (1112049.9999999993 1653250.0000000002)
마라091563,44.0,44.0,POINT (1109150 1656350),128.69460352414802,34.89603642043961,POINT (1109150.0000000002 1656350)
마라044580,20.0,20.0,POINT (1104450 1658050),128.6433856202424,34.91185787691842,POINT (1104450.000000002 1658050.000000001)
마라085564,18.0,18.0,POINT (1108550 1656450),128.68805099984718,34.89700234038534,POINT (1108550.000000001 1656450)
마라085538,17.0,17.0,POINT (1108550 1653850),128.68771363910315,34.87356160252977,POINT (1108550.0000000005 1653850.000000001)
마라052526,9.0,9.0,POINT (1105250 1652650),128.6514619897359,34.8630899548648,POINT (1105249.9999999988 1652650.0000000002)
마라023562,68.0,68.0,POINT (1102350 1656250),128.62018101015357,34.895843428990105,POINT (1102350.0000000002 1656250.0000000002)
마라030545,44.0,44.0,POINT (1103050 1654550),128.62763148969023,34.88044563501078,POINT (1103050.0000000023 1654550)
마라066470,22.0,22.0,POINT (1106650 1647050),128.6660633159126,34.81245544342504,POINT (1106649.9999999988 1647049.9999999998)
라라929581,13.0,13.0,POINT (1092950 1658150),128.51752808645034,34.913878636234244,POINT (1092949.9999999995 1658150.000000001)
라라975562,6.0,6.0,POINT (1097550 1656250),128.56765516192584,34.89631617976441,POINT (1097549.9999999988 1656250.0000000016)
마라034629,9.0,9.0,POINT (1103450 1662950),128.63304818570492,34.95613765127961,POINT (1103450.0000000028 1662949.9999999995)
마라074662,6.0,6.0,POINT (1107450 1666250),128.67727623782662,34.98547250064321,POINT (1107450 1666249.999999999)
라라961568,12.0,12.0,POINT (1096150 1656850),128.5524039030782,34.90185943058045,POINT (1096149.9999999988 1656850.0000000002)
마라091566,40.0,40.0,POINT (1109150 1656650),128.6946426888553,34.89874110892843,POINT (1109150 1656649.9999999998)
마라083529,19.0,19.0,POINT (1108350 1652950),128.68540925622304,34.865468827816684,POINT (1108349.9999999998 1652950.0000000005)
마라037524,11.0,11.0,POINT (1103750 1652450),128.6350297050081,34.861441051391225,POINT (1103750.0000000019 1652449.9999999998)
마라000554,6.0,6.0,POINT (1100050 1655450),128.5949168169922,34.888860026957296,POINT (1100050.0000000007 1655449.999999999)
마라107709,19.0,19.0,POINT (1110750 1670950),128.71405152764586,35.02748895841502,POINT (1110750.0000000033 1670950.0000000007)
마라092711,11.0,11.0,POINT (1109250 1671150),128.69763790771665,35.029455421427464,POINT (1109249.999999999 1671150.0000000005)
마라044576,7.0,7.0,POINT (1104450 1657650),128.64333561761288,34.9082515670882,POINT (1104450.0000000005 1657650)
마라083533,23.0,23.0,POINT (1108350 1653350),128.68546101632316,34.86907510908038,POINT (1108349.9999999988 1653350.0000000014)
마라066391,7.0,7.0,POINT (1106650 1639150),128.66506156213185,34.74122981961074,POINT (1106650.000000001 1639149.9999999998)
마라125541,19.0,19.0,POINT (1112550 1654150),128.73151168302178,34.875830898870696,POINT (1112550 1654149.999999999)
마라013464,7.0,7.0,POINT (1101350 1646450),128.60805292225768,34.80758729516988,POINT (1101349.9999999988 1646449.999999999)
마라087541,21.0,21.0,POINT (1108750 1654150),128.68994052451285,34.8762449112983,POINT (1108749.9999999993 1654150)
마라028594,8.0,8.0,POINT (1102850 1659450),128.62604627930148,34.92464353221233,POINT (1102849.9999999998 1659450)
라라983570,12.0,12.0,POINT (1098350 1657050),128.576503672897,34.90345175924326,POINT (1098350.0000000007 1657050)
마라027547,62.0,62.0,POINT (1102750 1654750),128.62437384074988,34.88227921160025,POINT (1102749.999999999 1654750.0000000005)
마라118533,15.0,15.0,POINT (1111850 1653350),128.72374701197091,34.868695777270304,POINT (1111850 1653350.000000001)
마라021546,9.0,9.0,POINT (1102150 1654650),128.61779705684884,34.88143816284546,POINT (1102150 1654650)
라라909551,9.0,9.0,POINT (1090950 1655150),128.49531055264467,34.88701129829664,POINT (1090950.0000000012 1655150)
라라993510,29.0,29.0,POINT (1099350 1651050),128.58673533454922,34.84925834122034,POINT (1099349.9999999998 1651050.0000000007)
라라994512,27.0,27.0,POINT (1099450 1651250),128.58785273977549,34.85105177022571,POINT (1099450.000000001 1651249.9999999998)
마라117535,8.0,8.0,POINT (1111750 1653550),128.72267983142885,34.87050989779486,POINT (1111750.0000000007 1653549.999999999)
라라929647,6.0,6.0,POINT (1092950 1664750),128.51826352135197,34.97338488436268,POINT (1092950.0000000007 1664750.0000000002)
마라028551,37.0,37.0,POINT (1102850 1655150),128.62551710857394,34.88587543461814,POINT (1102850.000000001 1655150)
라라928575,10.0,10.0,POINT (1092850 1657550),128.5163668554565,34.9084781062594,POINT (1092849.9999999995 1657549.9999999995)
마라027550,21.0,21.0,POINT (1102750 1655050),128.62441068446867,34.88498397352804,POINT (1102749.9999999993 1655050.0000000002)
마라055649,6.0,6.0,POINT (1105550 1664950),128.65629789618285,34.97395223416631,POINT (1105550 1664950)
마라109605,6.0,6.0,POINT (1110950 1660550),128.71485774306262,34.93370648106736,POINT (1110950.0000000026 1660550.0000000002)
라라898509,8.0,8.0,POINT (1089850 1650950),128.48282357452217,34.84924076740931,POINT (1089850.0000000005 1650950.000000001)
마라012481,30.0,30.0,POINT (1101250 1648150),128.60716485159486,34.82292449194182,POINT (1101250.000000001 1648149.999999999)
마라099488,7.0,7.0,POINT (1109950 1648850),128.7023729188714,34.82833266180455,POINT (1109949.9999999998 1648849.9999999998)
라라959568,6.0,6.0,POINT (1095950 1656850),128.5502151419074,34.90187836409612,POINT (1095950.0000000005 1656850.0000000002)
마라015507,11.0,11.0,POINT (1101550 1650750),128.61075961751206,34.8463361671735,POINT (1101550.0000000002 1650750.0000000005)
마라096562,26.0,26.0,POINT (1109650 1656250),128.70006165048176,34.89508095929569,POINT (1109650.0000000002 1656250.0000000002)
마라034532,8.0,8.0,POINT (1103450 1653250),128.63184708861482,34.868684340049484,POINT (1103450.0000000002 1653250.000000001)
마라091529,11.0,11.0,POINT (1109150 1652950),128.6941600219593,34.865383197286455,POINT (1109150.000000001 1652949.999999999)
마라003494,9.0,9.0,POINT (1100350 1649450),128.59748050025493,34.834734493085435,POINT (1100349.9999999998 1649450.0000000005)
마라099486,31.0,31.0,POINT (1109950 1648650),128.7023467082185,34.82652952047547,POINT (1109950.0000000033 1648650)
라라895521,8.0,8.0,POINT (1089550 1652150),128.47967071411554,34.86008684169441,POINT (1089550.0000000035 1652150.000000001)
마라023549,73.0,73.0,POINT (1102350 1654950),128.62002192569662,34.88412278899005,POINT (1102350.0000000007 1654950.0000000005)
마라045557,20.0,20.0,POINT (1104550 1655750),128.64419243049187,34.89111126990206,POINT (1104549.9999999993 1655749.9999999995)
마라123543,110.0,110.0,POINT (1112350 1654350),128.72935059637524,34.87765615184441,POINT (1112349.9999999993 1654350.0000000005)
마라110604,8.0,8.0,POINT (1111050 1660450),128.71593917844487,34.93279397780133,POINT (1111049.9999999998 1660450.0000000002)
마라023553,35.0,35.0,POINT (1102350 1655350),128.6200708649779,34.88772914223836,POINT (1102350.0000000002 1655350)
마라055530,11.0,11.0,POINT (1105550 1653050),128.65479389333686,34.86666515736179,POINT (1105550 1653050.0000000005)
라라998509,12.0,12.0,POINT (1099850 1650950),128.5921917684059,34.8483077513969,POINT (1099850 1650950)
마라102489,23.0,23.0,POINT (1110250 1648950),128.70566610812656,34.82920176579055,POINT (1110250.0000000002 1648950.0000000005)
마라029377,8.0,8.0,POINT (1102950 1637750),128.62447817265723,34.72898720055094,POINT (1102950 1637750.0000000007)
마라044554,7.0,7.0,POINT (1104450 1655450),128.64306076187415,34.88841682358085,POINT (1104449.9999999995 1655449.9999999998)
마라061581,6.0,6.0,POINT (1106150 1658150),128.6620043936296,34.91258295267521,POINT (1106150.0000000012 1658150.000000001)
라라951536,8.0,8.0,POINT (1095150 1653650),128.54109607144906,34.87310213526423,POINT (1095150.0000000007 1653649.9999999998)
마라092530,14.0,14.0,POINT (1109250 1653050),128.69526691163523,34.866274016515106,POINT (1109250.0000000002 1653049.9999999998)
라라890540,17.0,17.0,POINT (1089050 1654050),128.47440353880762,34.87726180708424,POINT (1089050.0000000007 1654050)
마라087537,21.0,21.0,POINT (1108750 1653750),128.68988855501277,34.87263864015731,POINT (1108750.0000000002 1653750.0000000005)
라라910552,7.0,7.0,POINT (1091050 1655250),128.49641564016895,34.887903958261376,POINT (1091050.0000000014 1655250)
마라089543,14.0,14.0,POINT (1108950 1654350),128.69215453722265,34.87802660872827,POINT (1108950.000000001 1654350.000000001)
라라924514,8.0,8.0,POINT (1092450 1651450),128.5113149479402,34.85351576880082,POINT (1092449.9999999993 1651450.0000000002)
마라022546,19.0,19.0,POINT (1102250 1654650),128.61889114216615,34.88142809764817,POINT (1102249.9999999998 1654650.0000000007)
마라018634,12.0,12.0,POINT (1101850 1663450),128.61558806369706,34.96080774568604,POINT (1101850.0000000007 1663450.0000000002)
마라032523,14.0,14.0,POINT (1103250 1652350),128.62954829971557,34.86059039073311,POINT (1103250.0000000002 1652350.0000000005)
마라044558,24.0,24.0,POINT (1104450 1655850),128.64311071567204,34.89202314554636,POINT (1104450 1655850.0000000007)
마라084569,40.0,40.0,POINT (1108450 1656950),128.68702159669743,34.901520857355884,POINT (1108449.9999999988 1656949.9999999995)
마라107708,8.0,8.0,POINT (1110750 1670850),128.71403819654745,35.02658742130855,POINT (1110749.9999999988 1670850.0000000007)
라라994361,11.0,11.0,POINT (1099450 1636150),128.5860666967509,34.71490810838768,POINT (1099449.9999999998 1636149.9999999998)
마라060583,16.0,16.0,POINT (1106050 1658350),128.66093530009448,34.91439655668365,POINT (1106049.9999999995 1658350)
마라010554,12.0,12.0,POINT (1101050 1655450),128.605858714583,34.88876097270109,POINT (1101049.9999999995 1655449.9999999998)
마라124540,47.0,47.0,POINT (1112450 1654050),128.7304042811339,34.874940421831724,POINT (1112450.0000000014 1654050)
라라895546,7.0,7.0,POINT (1089550 1654650),128.4799381455042,34.88262761780017,POINT (1089549.999999999 1654649.9999999993)
마라028550,41.0,41.0,POINT (1102850 1655050),128.625504814298,34.88497384792199,POINT (1102850.000000001 1655050.0000000002)
라라931629,6.0,6.0,POINT (1093150 1662950),128.5202529863953,34.95713758711658,POINT (1093150 1662949.9999999995)
라라975510,10.0,10.0,POINT (1097550 1651050),128.5670491730722,34.84943266104917,POINT (1097550 1651050)
라라976557,17.0,17.0,POINT (1097650 1655750),128.5686910740608,34.891798549335604,POINT (1097649.9999999995 1655750)
마라012594,10.0,10.0,POINT (1101250 1659450),128.60853171914167,34.92480459663672,POINT (1101249.999999999 1659450)
마라033559,25.0,25.0,POINT (1103350 1655950),128.63108666102244,34.89303733229514,POINT (1103350.0000000023 1655950)
라라920572,6.0,6.0,POINT (1092050 1657250),128.50757795100444,34.90584616575745,POINT (1092049.9999999993 1657249.9999999998)
마라008553,7.0,7.0,POINT (1100850 1655350),128.60365828237087,34.887879269346904,POINT (1100850.0000000007 1655350)
마라016506,11.0,11.0,POINT (1101650 1650650),128.611841113481,34.845424577260175,POINT (1101649.9999999993 1650650.0000000005)
마라129551,21.0,21.0,POINT (1112950 1655150),128.7360225241643,34.884802007363525,POINT (1112950.000000001 1655150)
라라889540,9.0,9.0,POINT (1088950 1654050),128.47330945817188,34.87727057110504,POINT (1088949.999999999 1654049.9999999993)
마라090565,45.0,45.0,POINT (1109050 1656550),128.6935353597642,34.89785029737822,POINT (1109049.9999999995 1656550.0000000005)
마라033571,8.0,8.0,POINT (1103350 1657150),128.63123500455504,34.90385632835499,POINT (1103350.0000000033 1657150)
마라040526,41.0,41.0,POINT (1104050 1652650),128.63833599230844,34.86321354858832,POINT (1104050.0000000005 1652650.0000000002)
마라046553,15.0,15.0,POINT (1104650 1655350),128.64523658687952,34.88749464492609,POINT (1104649.9999999993 1655349.999999999)
마라088564,44.0,44.0,POINT (1108850 1656450),128.6913337917607,34.896970206212046,POINT (1108849.999999999 1656449.9999999993)
마라047569,18.0,18.0,POINT (1104750 1656950),128.64653117527826,34.90190959158736,POINT (1104750.0000000012 1656950.000000001)
마라125544,18.0,18.0,POINT (1112550 1654450),128.7315520272778,34.87853555935832,POINT (1112549.999999997 1654450.0000000002)
마라016555,13.0,13.0,POINT (1101650 1655550),128.61243598050496,34.889602657717624,POINT (1101649.9999999993 1655549.9999999995)
마라032564,17.0,17.0,POINT (1103250 1656450),128.63005416684356,34.89755542930956,POINT (1103250.0000000007 1656450.0000000007)
마라088561,10.0,10.0,POINT (1108850 1656150),128.69129473808425,34.894265513671286,POINT (1108850.0000000012 1656149.9999999995)
마라052650,8.0,8.0,POINT (1105250 1665050),128.65302463086584,34.97488504657013,POINT (1105250.0000000026 1665049.999999999)
마라116524,9.0,9.0,POINT (1111650 1652450),128.72143926906105,34.860603749295805,POINT (1111650.000000001 1652449.9999999998)
마라090557,30.0,30.0,POINT (1109050 1655750),128.69343103237242,34.89063778800353,POINT (1109049.9999999993 1655750.000000001)
마라029561,10.0,10.0,POINT (1102950 1656150),128.62673434208074,34.89488115483468,POINT (1102950 1656149.9999999995)
마라047537,20.0,20.0,POINT (1104750 1653750),128.64613045125873,34.873059035609046,POINT (1104749.999999999 1653750.0000000005)
마라118523,46.0,46.0,POINT (1111850 1652350),128.72361345286947,34.85968019645478,POINT (1111850 1652349.999999999)
마라105581,6.0,6.0,POINT (1110550 1658150),128.71016103814225,34.9121129018319,POINT (1110550.000000001 1658150)
라라996361,6.0,6.0,POINT (1099650 1636150),128.58825049466017,34.714888620409,POINT (1099650.0000000033 1636149.999999999)
마라088565,36.0,36.0,POINT (1108850 1656550),128.6913468108092,34.89787177011585,POINT (1108850.000000001 1656549.999999999)
마라015553,22.0,22.0,POINT (1101550 1655350),128.6113175026896,34.887809485703656,POINT (1101550.0000000019 1655350.0000000014)
마라022545,24.0,24.0,POINT (1102250 1654550),128.6188789222769,34.88052650824271,POINT (1102249.9999999946 1654549.9999999995)
라라934587,13.0,13.0,POINT (1093450 1658750),128.52306796607903,34.91924236079569,POINT (1093449.9999999953 1658750)
마라109618,12.0,12.0,POINT (1110950 1661850),128.71503061379377,34.9454266286766,POINT (1110950.0000000002 1661850)
라라920521,7.0,7.0,POINT (1092050 1652150),128.50701684464784,34.85986345344215,POINT (1092050.0000000023 1652150)
마라005604,26.0,26.0,POINT (1100550 1660450),128.60098951002277,34.93389014570612,POINT (1100550.0000000002 1660450.0000000002)
라라911551,22.0,22.0,POINT (1091150 1655150),128.49749895712628,34.88699336011526,POINT (1091150.0000000005 1655149.9999999995)
마라009558,29.0,29.0,POINT (1100950 1655850),128.60481280825783,34.89237729162468,POINT (1100950.000000001 1655849.9999999993)
마라022554,28.0,28.0,POINT (1102250 1655450),128.61898892082,34.8886408079343,POINT (1102250.0000000023 1655449.9999999998)
마라060632,12.0,12.0,POINT (1106050 1663250),128.66155802391526,34.95857338137039,POINT (1106050.000000001 1663249.9999999998)
마라032557,15.0,15.0,POINT (1103250 1655750),128.6299677340635,34.891244341558185,POINT (1103250.0000000007 1655750)
마라086528,18.0,18.0,POINT (1108650 1652850),128.6886778233131,34.86453522054853,POINT (1108650.0000000005 1652850.0000000014)
라라910493,10.0,10.0,POINT (1091050 1649350),128.495774249185,34.834707900193926,POINT (1091049.9999999993 1649350.0000000005)
라라941585,14.0,14.0,POINT (1094150 1658550),128.53070775513362,34.9173743841538,POINT (1094149.9999999998 1658550.0000000005)
마라080534,8.0,8.0,POINT (1108050 1653450),128.6821922321274,34.870008633525465,POINT (1108049.9999999993 1653450.0000000007)
마라034623,14.0,14.0,POINT (1103450 1662350),128.6329737408172,34.950728205750785,POINT (1103449.9999999993 1662350.0000000002)
마라104488,15.0,15.0,POINT (1110450 1648850),128.70783966149276,34.82827850371069,POINT (1110450.0000000014 1648849.999999999)
라라894521,16.0,16.0,POINT (1089450 1652150),128.47857686266596,34.86009564934765,POINT (1089450.0000000005 1652150)
마라052597,7.0,7.0,POINT (1105250 1659750),128.6523556746533,34.927101920249896,POINT (1105249.9999999998 1659749.999999999)
라라890538,14.0,14.0,POINT (1089050 1653850),128.47438225849393,34.87545854356847,POINT (1089049.9999999988 1653850.000000001)
마라023552,37.0,37.0,POINT (1102350 1655250),128.62005862934248,34.88682755413287,POINT (1102349.999999999 1655250.0000000007)
마라079662,15.0,15.0,POINT (1107950 1666250),128.68275345534914,34.9854192625471,POINT (1107950.0000000028 1666249.9999999998)
라라925492,6.0,6.0,POINT (1092550 1649250),128.51216581126846,34.83367089058208,POINT (1092550.0000000002 1649250)
마라015554,6.0,6.0,POINT (1101550 1655450),128.61132964329073,34.88871107635019,POINT (1101549.9999999988 1655449.999999999)
라라928647,8.0,8.0,POINT (1092850 1664750),128.51716817869618,34.97339406493217,POINT (1092850 1664750.000000001)
마라085555,7.0,7.0,POINT (1108550 1655550),128.68793417704177,34.888888249390966,POINT (1108549.999999999 1655550.0000000005)
마라085566,138.0,138.0,POINT (1108550 1656650),128.6880769668124,34.89880547019723,POINT (1108550.0000000026 1656649.9999999998)
마라083570,36.0,36.0,POINT (1108350 1657050),128.68594023340307,34.90243310598024,POINT (1108350 1657050.0000000007)
라라997368,6.0,6.0,POINT (1099750 1636850),128.58942517381053,34.72119021967231,POINT (1099749.999999999 1636850.0000000005)
마라056522,6.0,6.0,POINT (1105650 1652250),128.6557868488626,34.859442119141484,POINT (1105649.9999999995 1652250)
라라918496,7.0,7.0,POINT (1091850 1649650),128.50455517334257,34.83734086027458,POINT (1091849.9999999993 1649649.9999999995)
마라078530,9.0,9.0,POINT (1107850 1653050),128.6799528884428,34.86642359950898,POINT (1107850.0000000005 1653049.9999999998)
