city_name,routeno,routetp,startnodenm,endnodenm,startvehicletime,endvehicletime,intervaltime,intervalsattime,intervalsuntime,usage,노선정류장수,노선거리(km),굴곡도,start,end
진주시,130,일반버스,공영차고지,덕산아파트/대아중고등학교,533.0,2250.0,128.1,114.6,118.0,134559.0,63.0,23.7,2.1,333.0,1370.0
진주시,130,일반버스,덕산아파트/대아중고등학교,공영차고지,610.0,2300.0,128.1,114.6,118.0,134559.0,63.0,23.7,2.1,370.0,1380.0
진주시,131,일반버스,진양호차고지/경해여자고등학교,봉전종점,520.0,1842.0,128.1,114.6,118.0,4369.0,97.0,41.5,1.7,320.0,1122.0
진주시,131,일반버스,봉전경로회관,진양호차고지/경해여자고등학교,800.0,2125.0,128.1,114.6,118.0,4369.0,97.0,41.5,1.7,480.0,1285.0
진주시,132,일반버스,진양호차고지/경해여자고등학교,소곡,745.0,2112.0,128.1,114.6,118.0,4543.0,99.0,39.5,2.1,465.0,1272.0
진주시,132,일반버스,소곡,진양호차고지/경해여자고등학교,715.0,2030.0,128.1,114.6,118.0,4543.0,99.0,39.5,2.1,435.0,1230.0
진주시,133,일반버스,진양호차고지/경해여자고등학교,심대,531.0,2120.0,128.1,114.6,118.0,9533.0,111.0,46.2,3.8,331.0,1280.0
진주시,133,일반버스,심대,진양호차고지/경해여자고등학교,625.0,2220.0,128.1,114.6,118.0,9533.0,111.0,46.2,3.8,385.0,1340.0
진주시,134,일반버스,공영차고지,진주봉원중학교,550.0,2210.0,128.1,114.6,118.0,16300.0,62.0,21.8,2.1,350.0,1330.0
진주시,134,일반버스,진주봉원중학교,공영차고지,620.0,2240.0,128.1,114.6,118.0,16300.0,62.0,21.8,2.1,380.0,1360.0
진주시,140,일반버스,예상,외율종점,620.0,2150.0,128.1,114.6,118.0,43067.0,130.0,59.3,1.4,380.0,1310.0
진주시,140,일반버스,외율종점,예상,730.0,2200.0,128.1,114.6,118.0,43067.0,130.0,59.3,1.4,450.0,1320.0
진주시,141,일반버스,공영차고지,장흥,530.0,1750.0,128.1,114.6,118.0,4601.0,98.0,52.1,1.9,330.0,1070.0
진주시,141,일반버스,장흥,공영차고지,620.0,1850.0,128.1,114.6,118.0,4601.0,98.0,52.1,1.9,380.0,1130.0
진주시,142,일반버스,공영차고지,신기,845.0,1952.0,128.1,114.6,118.0,12748.0,108.0,48.6,1.6,525.0,1192.0
진주시,142,일반버스,신기,공영차고지,945.0,2040.0,128.1,114.6,118.0,12748.0,108.0,48.6,1.6,585.0,1240.0
진주시,143,일반버스,공영차고지,신풍종점,1105.0,1915.0,128.1,114.6,118.0,2183.0,113.0,51.5,2.7,665.0,1155.0
진주시,143,일반버스,신풍종점,공영차고지,1205.0,2010.0,128.1,114.6,118.0,2183.0,113.0,51.5,2.7,725.0,1210.0
진주시,144,일반버스,공영차고지,비실종점,800.0,1547.0,128.1,114.6,118.0,3254.0,93.0,36.5,1.8,480.0,947.0
진주시,144,일반버스,비실종점,공영차고지,845.0,1635.0,128.1,114.6,118.0,3254.0,93.0,36.5,1.8,525.0,995.0
진주시,145,일반버스,공영차고지,대평면사무소,605.0,2105.0,128.1,114.6,118.0,9448.0,108.0,50.8,1.8,365.0,1265.0
진주시,145,일반버스,대평면사무소,공영차고지,605.0,2105.0,128.1,114.6,118.0,9448.0,108.0,50.8,1.8,365.0,1265.0
진주시,146,일반버스,공영차고지,내팔미,600.0,950.0,128.1,114.6,118.0,815.0,102.0,46.3,1.7,360.0,590.0
진주시,146,일반버스,내팔미,공영차고지,645.0,1040.0,128.1,114.6,118.0,815.0,102.0,46.3,1.7,405.0,640.0
진주시,150,일반버스,공영차고지,로컬푸드직매장,530.0,2210.0,128.1,114.6,118.0,66032.0,93.0,38.4,1.7,330.0,1330.0
진주시,150-1,일반버스,공영차고지,로컬푸드직매장,720.0,1955.0,128.1,114.6,118.0,7522.0,91.0,38.5,1.7,440.0,1195.0
진주시,150,일반버스,로컬푸드직매장,공영차고지,615.0,2250.0,128.1,114.6,118.0,66032.0,93.0,38.4,1.7,375.0,1370.0
진주시,150-1,일반버스,로컬푸드직매장,공영차고지,540.0,2045.0,128.1,114.6,118.0,7522.0,91.0,38.5,1.7,340.0,1245.0
진주시,151,일반버스,공영차고지,명신고등학교,530.0,2150.0,128.1,114.6,118.0,48697.0,64.0,27.6,4.1,330.0,1310.0
진주시,151-1,일반버스,명신고등학교,공영차고지,620.0,2210.0,128.1,114.6,118.0,,66.0,28.1,2.6,380.0,1330.0
진주시,152,일반버스,공영차고지,로컬푸드직매장,710.0,1950.0,128.1,114.6,118.0,3851.0,58.0,22.9,1.6,430.0,1190.0
진주시,152,일반버스,로컬푸드직매장,공영차고지,745.0,2025.0,128.1,114.6,118.0,3851.0,58.0,22.9,1.6,465.0,1225.0
진주시,160,일반버스,예상,석교,555.0,2220.0,128.1,114.6,118.0,53126.0,128.0,53.7,2.7,355.0,1340.0
진주시,160,일반버스,석교,예상,552.0,2152.0,128.1,114.6,118.0,53126.0,128.0,53.7,2.7,352.0,1312.0
진주시,161,일반버스,공영차고지,공군교육사령부후문,605.0,2120.0,128.1,114.6,118.0,12017.0,69.0,28.2,1.7,365.0,1280.0
진주시,161,일반버스,공군교육사령부후문,공영차고지,645.0,2200.0,128.1,114.6,118.0,12017.0,69.0,28.2,1.7,405.0,1320.0
진주시,170,일반버스,공영차고지,진주교도소,1340.0,2000.0,128.1,114.6,118.0,708.0,106.0,48.5,1.6,820.0,1200.0
진주시,170,일반버스,진주교도소,공영차고지,1430.0,2045.0,128.1,114.6,118.0,708.0,106.0,48.5,1.6,870.0,1245.0
진주시,171,일반버스,공영차고지,추계,545.0,1800.0,128.1,114.6,118.0,648.0,100.0,54.9,1.5,345.0,1080.0
진주시,171,일반버스,추계,공영차고지,635.0,1845.0,128.1,114.6,118.0,648.0,100.0,54.9,1.5,395.0,1125.0
진주시,200,일반버스,진양호차고지/경해여자고등학교,속사종점,530.0,2125.0,128.1,114.6,118.0,27134.0,101.0,41.0,1.6,330.0,1285.0
진주시,200,일반버스,속사종점,진양호차고지/경해여자고등학교,640.0,2240.0,128.1,114.6,118.0,27134.0,101.0,41.0,1.6,400.0,1360.0
진주시,210,일반버스,공영차고지,진양호공원,540.0,2150.0,128.1,114.6,118.0,17530.0,98.0,35.7,3.6,340.0,1310.0
진주시,210,일반버스,진양호공원,공영차고지,630.0,2230.0,128.1,114.6,118.0,17530.0,98.0,35.7,3.6,390.0,1350.0
진주시,240,일반버스,진양호차고지/경해여자고등학교,대평면사무소,1250.0,2200.0,128.1,114.6,118.0,256.0,75.0,73.1,4.8,770.0,1320.0
진주시,240,일반버스,대평면사무소,진양호차고지/경해여자고등학교,1320.0,2230.0,128.1,114.6,118.0,256.0,75.0,73.1,4.8,800.0,1350.0
진주시,241,일반버스,진양호차고지/경해여자고등학교,신촌,835.0,1450.0,128.1,114.6,118.0,769.0,166.0,95.2,4.2,515.0,890.0
진주시,241,일반버스,신촌,진양호차고지/경해여자고등학교,1000.0,1610.0,128.1,114.6,118.0,769.0,166.0,95.2,4.2,600.0,970.0
진주시,250,일반버스,진양호공원,로컬푸드직매장,650.0,2223.0,128.1,114.6,118.0,94013.0,95.0,31.5,1.6,410.0,1343.0
진주시,250,일반버스,로컬푸드직매장,진양호공원,550.0,2313.0,128.1,114.6,118.0,94013.0,95.0,31.5,1.6,350.0,1393.0
진주시,251,일반버스,진양호차고지/경해여자고등학교,로컬푸드직매장,500.0,2215.0,128.1,114.6,118.0,195213.0,102.0,34.7,1.8,300.0,1335.0
진주시,251,일반버스,로컬푸드직매장,진양호차고지/경해여자고등학교,550.0,2310.0,128.1,114.6,118.0,195213.0,102.0,34.7,1.8,350.0,1390.0
진주시,252,일반버스,상촌,중촌,635.0,2145.0,128.1,114.6,118.0,6678.0,118.0,46.2,1.8,395.0,1305.0
진주시,252,일반버스,중촌,상촌,740.0,2005.0,128.1,114.6,118.0,6678.0,118.0,46.2,1.8,460.0,1205.0
진주시,253,일반버스,공영차고지,농산물도매시장/산업인력공단,550.0,2200.0,128.1,114.6,118.0,30001.0,106.0,36.9,2.7,350.0,1320.0
진주시,253,일반버스,농산물도매시장/산업인력공단,공영차고지,550.0,2210.0,128.1,114.6,118.0,30001.0,106.0,36.9,2.7,350.0,1330.0
진주시,260,일반버스,진양호차고지/경해여자고등학교,한국국제대,525.0,2112.0,128.1,114.6,118.0,11449.0,138.0,56.3,1.7,325.0,1272.0
진주시,260,일반버스,한국국제대,진양호차고지/경해여자고등학교,625.0,2215.0,128.1,114.6,118.0,11449.0,138.0,56.3,1.7,385.0,1335.0
진주시,261,일반버스,진양호차고지/경해여자고등학교,속사종점,705.0,2150.0,128.1,114.6,118.0,26376.0,97.0,40.9,1.5,425.0,1310.0
진주시,261,일반버스,속사종점,진양호차고지/경해여자고등학교,735.0,2205.0,128.1,114.6,118.0,26376.0,97.0,40.9,1.5,455.0,1325.0
진주시,270,일반버스,판문동차고지,진주교도소,615.0,2130.0,128.1,114.6,118.0,8422.0,130.0,55.5,1.7,375.0,1290.0
진주시,270,일반버스,진주교도소,판문동차고지,720.0,2125.0,128.1,114.6,118.0,8422.0,130.0,55.5,1.7,440.0,1285.0
진주시,271,일반버스,진양호차고지/경해여자고등학교,진주교도소입구,525.0,2120.0,128.1,114.6,118.0,29902.0,131.0,55.7,1.6,325.0,1280.0
진주시,271,일반버스,진주교도소,진양호차고지/경해여자고등학교,625.0,2225.0,128.1,114.6,118.0,29902.0,131.0,55.7,1.6,385.0,1345.0
진주시,272,일반버스,진양호차고지/경해여자고등학교,냉정종점,605.0,2127.0,128.1,114.6,118.0,12790.0,131.0,60.2,1.9,365.0,1287.0
진주시,272,일반버스,냉정종점,진양호차고지/경해여자고등학교,710.0,2235.0,128.1,114.6,118.0,12790.0,131.0,60.2,1.9,430.0,1355.0
진주시,280,일반버스,진양호차고지/경해여자고등학교,한국국제대,520.0,2215.0,128.1,114.6,118.0,61209.0,99.0,37.7,1.2,320.0,1335.0
진주시,280,일반버스,한국국제대,진양호차고지/경해여자고등학교,610.0,2305.0,128.1,114.6,118.0,61209.0,99.0,37.7,1.2,370.0,1385.0
진주시,281,일반버스,진양호차고지/경해여자고등학교,이반성교차로,540.0,2135.0,128.1,114.6,118.0,40856.0,145.0,66.4,1.2,340.0,1295.0
진주시,281,일반버스,이반성교차로,진양호차고지/경해여자고등학교,650.0,2245.0,128.1,114.6,118.0,40856.0,145.0,66.4,1.2,410.0,1365.0
진주시,290,일반버스,진양호차고지/경해여자고등학교,진주노인요양병원,530.0,2225.0,128.1,114.6,118.0,65172.0,108.0,40.9,1.5,330.0,1345.0
진주시,290,일반버스,진주노인요양병원,진양호차고지/경해여자고등학교,620.0,2315.0,128.1,114.6,118.0,65172.0,108.0,40.9,1.5,380.0,1395.0
진주시,292,일반버스,진양호차고지/경해여자고등학교,금곡종점,545.0,2115.0,128.1,114.6,118.0,7728.0,139.0,63.0,1.4,345.0,1275.0
진주시,292,일반버스,금곡종점,진양호차고지/경해여자고등학교,700.0,2225.0,128.1,114.6,118.0,7728.0,139.0,63.0,1.4,420.0,1345.0
진주시,293,일반버스,진양호차고지/경해여자고등학교,금곡종점,1357.0,2035.0,128.1,114.6,118.0,4026.0,128.0,57.7,1.9,837.0,1235.0
진주시,293,일반버스,금곡종점,진양호차고지/경해여자고등학교,1510.0,2150.0,128.1,114.6,118.0,4026.0,128.0,57.7,1.9,910.0,1310.0
진주시,294,일반버스,진양호차고지/경해여자고등학교,덕계,1030.0,2050.0,128.1,114.6,118.0,2473.0,133.0,63.2,1.8,630.0,1250.0
진주시,294,일반버스,덕계,진양호차고지/경해여자고등학교,1155.0,2215.0,128.1,114.6,118.0,2473.0,133.0,63.2,1.8,715.0,1335.0
진주시,295,일반버스,진양호차고지/경해여자고등학교,송정회관,950.0,1750.0,128.1,114.6,118.0,5748.0,136.0,59.6,1.5,590.0,1070.0
진주시,295,일반버스,송정회관,진양호차고지/경해여자고등학교,1105.0,1905.0,128.1,114.6,118.0,5748.0,136.0,59.6,1.5,665.0,1145.0
진주시,300,일반버스,판문동차고지,판문동차고지,540.0,2050.0,128.1,114.6,118.0,35503.0,90.0,37.5,1.8,340.0,1250.0
진주시,300-1,일반버스,판문동차고지,판문동차고지,610.0,2035.0,128.1,114.6,118.0,6768.0,89.0,37.5,1.9,370.0,1235.0
진주시,301,일반버스,판문동차고지,판문동차고지,600.0,2105.0,128.1,114.6,118.0,32522.0,90.0,37.4,1.6,360.0,1265.0
진주시,301-1,일반버스,판문동차고지,판문동차고지,705.0,1915.0,128.1,114.6,118.0,6882.0,89.0,37.5,1.6,425.0,1155.0
진주시,340,일반버스,판문동차고지,대우경로당,625.0,1715.0,128.1,114.6,118.0,2527.0,126.0,81.9,3.1,385.0,1035.0
진주시,340,일반버스,대우,판문동차고지,745.0,1845.0,128.1,114.6,118.0,2527.0,126.0,81.9,3.1,465.0,1125.0
진주시,341,일반버스,판문동차고지,자매,715.0,1915.0,128.1,114.6,118.0,3278.0,126.0,80.0,3.3,435.0,1155.0
진주시,341,일반버스,자매회관,판문동차고지,850.0,2040.0,128.1,114.6,118.0,3278.0,126.0,80.0,3.3,530.0,1240.0
진주시,342,일반버스,판문동차고지,백곡,815.0,2015.0,128.1,114.6,118.0,4825.0,140.0,90.2,2.9,495.0,1215.0
진주시,342,일반버스,백곡,판문동차고지,710.0,2130.0,128.1,114.6,118.0,4825.0,140.0,90.2,2.9,430.0,1290.0
진주시,343,일반버스,판문동차고지,대평면사무소,1040.0,1740.0,128.1,114.6,118.0,1393.0,130.0,87.6,4.1,640.0,1060.0
진주시,343,일반버스,대평면사무소,판문동차고지,1210.0,1900.0,128.1,114.6,118.0,1393.0,130.0,87.6,4.1,730.0,1140.0
진주시,344,일반버스,판문동차고지,가호입구,1050.0,1050.0,128.1,114.6,118.0,841.0,112.0,58.0,4.5,650.0,650.0
진주시,344,일반버스,가호입구,판문동차고지,1150.0,1150.0,128.1,114.6,118.0,841.0,112.0,58.0,4.5,710.0,710.0
진주시,350,일반버스,공영차고지,농산물도매시장/산업인력공단,550.0,2245.0,128.1,114.6,118.0,83266.0,81.0,35.2,2.5,350.0,1365.0
진주시,350,일반버스,농산물도매시장/산업인력공단,공영차고지,550.0,2300.0,128.1,114.6,118.0,83266.0,81.0,35.2,2.5,350.0,1380.0
진주시,351,일반버스,공영차고지,농산물도매시장/산업인력공단,530.0,2155.0,128.1,114.6,118.0,12795.0,91.0,34.6,2.5,330.0,1315.0
진주시,351,일반버스,농산물도매시장/산업인력공단,공영차고지,610.0,2235.0,128.1,114.6,118.0,12795.0,91.0,34.6,2.5,370.0,1355.0
진주시,352,일반버스,공영차고지,농산물도매시장/산업인력공단,550.0,2115.0,128.1,114.6,118.0,22818.0,123.0,43.7,3.2,350.0,1275.0
진주시,352,일반버스,농산물도매시장/산업인력공단,공영차고지,600.0,2210.0,128.1,114.6,118.0,22818.0,123.0,43.7,3.2,360.0,1330.0
진주시,353,일반버스,판문동차고지,송백,610.0,2000.0,128.1,114.6,118.0,2801.0,110.0,40.2,2.2,370.0,1200.0
진주시,353,일반버스,송백,판문동차고지,700.0,2050.0,128.1,114.6,118.0,2801.0,110.0,40.2,2.2,420.0,1250.0
진주시,360,일반버스,판문동차고지,관방,550.0,2230.0,128.1,114.6,118.0,37288.0,85.0,35.4,1.3,350.0,1350.0
진주시,360,일반버스,관방,판문동차고지,630.0,2300.0,128.1,114.6,118.0,37288.0,85.0,35.4,1.3,390.0,1380.0
진주시,361,일반버스,판문동차고지,공군교육사령부후문,545.0,2200.0,128.1,114.6,118.0,12427.0,87.0,34.5,1.4,345.0,1320.0
진주시,361,일반버스,공군교육사령부후문,판문동차고지,630.0,2105.0,128.1,114.6,118.0,12427.0,87.0,34.5,1.4,390.0,1265.0
진주시,362,일반버스,판문동차고지,덕의,600.0,2145.0,128.1,114.6,118.0,6784.0,90.0,37.2,1.4,360.0,1305.0
진주시,362,일반버스,덕의,판문동차고지,650.0,2225.0,128.1,114.6,118.0,6784.0,90.0,37.2,1.4,410.0,1345.0
진주시,363,일반버스,판문동차고지,관방,535.0,2120.0,128.1,114.6,118.0,12157.0,97.0,38.7,1.5,335.0,1280.0
진주시,363,일반버스,관방,판문동차고지,620.0,2205.0,128.1,114.6,118.0,12157.0,97.0,38.7,1.5,380.0,1325.0
진주시,370,일반버스,판문동차고지,절골,600.0,2030.0,128.1,114.6,118.0,3695.0,140.0,65.2,1.7,360.0,1230.0
진주시,370,일반버스,절골,판문동차고지,700.0,2130.0,128.1,114.6,118.0,3695.0,140.0,65.2,1.7,420.0,1290.0
진주시,371,일반버스,판문동차고지,유동회관,700.0,1540.0,128.1,114.6,118.0,1278.0,121.0,63.2,2.1,420.0,940.0
진주시,371,일반버스,유동회관,판문동차고지,815.0,1650.0,128.1,114.6,118.0,1278.0,121.0,63.2,2.1,495.0,1010.0
진주시,372,일반버스,판문동차고지,덕곡,940.0,2100.0,128.1,114.6,118.0,3110.0,125.0,62.6,2.0,580.0,1260.0
진주시,372,일반버스,덕곡,판문동차고지,1050.0,2145.0,128.1,114.6,118.0,3110.0,125.0,62.6,2.0,650.0,1305.0
진주시,373,일반버스,판문동차고지,한실,800.0,2140.0,128.1,114.6,118.0,4798.0,123.0,66.3,1.7,480.0,1300.0
진주시,373,일반버스,한실,판문동차고지,910.0,2040.0,128.1,114.6,118.0,4798.0,123.0,66.3,1.7,550.0,1240.0
진주시,374,일반버스,판문동차고지,미천면사무소,1020.0,1815.0,128.1,114.6,118.0,2332.0,125.0,66.0,1.7,620.0,1095.0
진주시,374,일반버스,미천면사무소,판문동차고지,1130.0,1925.0,128.1,114.6,118.0,2332.0,125.0,66.0,1.7,690.0,1165.0
진주시,375,일반버스,판문동차고지,상미,820.0,1945.0,128.1,114.6,118.0,2911.0,139.0,67.2,1.8,500.0,1185.0
진주시,375,일반버스,상미,판문동차고지,930.0,2040.0,128.1,114.6,118.0,2911.0,139.0,67.2,1.8,570.0,1240.0
진주시,376,일반버스,판문동차고지,추계,835.0,2030.0,128.1,114.6,118.0,2607.0,124.0,59.4,1.9,515.0,1230.0
진주시,376,일반버스,추계,판문동차고지,935.0,2120.0,128.1,114.6,118.0,2607.0,124.0,59.4,1.9,575.0,1280.0
진주시,377,일반버스,판문동차고지,응석사,730.0,1950.0,128.1,114.6,118.0,3084.0,126.0,57.2,2.5,450.0,1190.0
진주시,377,일반버스,응석사,판문동차고지,600.0,2040.0,128.1,114.6,118.0,3084.0,126.0,57.2,2.5,360.0,1240.0
진주시,380,일반버스,판문동차고지,경상남도수목원주차장,515.0,2030.0,128.1,114.6,118.0,29646.0,148.0,71.6,1.3,315.0,1230.0
진주시,380,일반버스,경상남도수목원주차장,판문동차고지,630.0,2155.0,128.1,114.6,118.0,29646.0,148.0,71.6,1.3,390.0,1315.0
진주시,381,일반버스,판문동차고지,경상남도수목원주차장,615.0,1845.0,128.1,114.6,118.0,5236.0,142.0,71.7,1.3,375.0,1125.0
진주시,381,일반버스,경상남도수목원주차장,판문동차고지,730.0,2005.0,128.1,114.6,118.0,5236.0,142.0,71.7,1.3,450.0,1205.0
진주시,390,일반버스,진양호차고지/경해여자고등학교,금곡종점,525.0,2145.0,128.1,114.6,118.0,24724.0,134.0,57.0,1.7,325.0,1305.0
진주시,390,일반버스,금곡종점,진양호차고지/경해여자고등학교,620.0,2250.0,128.1,114.6,118.0,24724.0,134.0,57.0,1.7,380.0,1370.0
진주시,391,일반버스,진양호차고지/경해여자고등학교,금곡종점,750.0,750.0,128.1,114.6,118.0,1234.0,130.0,57.9,1.8,470.0,470.0
진주시,391,일반버스,금곡종점,진양호차고지/경해여자고등학교,928.0,1614.0,128.1,114.6,118.0,1234.0,130.0,57.9,1.8,568.6765746638358,974.5322338830584
진주시,420,일반버스,공영차고지,삼계경로당,550.0,2140.0,128.1,114.6,118.0,14167.0,70.0,29.5,2.5,350.0,1300.0
진주시,420,일반버스,삼계경로당,공영차고지,600.0,2150.0,128.1,114.6,118.0,14167.0,70.0,29.5,2.5,360.0,1310.0
진주시,470,일반버스,공영차고지,원동삼거리,640.0,2210.0,128.1,114.6,118.0,18480.0,99.0,42.2,2.3,400.0,1330.0
진주시,470,일반버스,원동삼거리,공영차고지,610.0,2210.0,128.1,114.6,118.0,18480.0,99.0,42.2,2.3,370.0,1330.0
진주시,471,일반버스,공영차고지,원동삼거리,615.0,2145.0,128.1,114.6,118.0,17272.0,90.0,38.5,2.1,375.0,1305.0
진주시,471,일반버스,원동삼거리,공영차고지,705.0,2145.0,128.1,114.6,118.0,17272.0,90.0,38.5,2.1,425.0,1305.0
진주시,550,일반버스,농산물도매시장/산업인력공단,농산물도매시장/산업인력공단,600.0,2010.0,128.1,114.6,118.0,2276.0,71.0,25.3,3.1,360.0,1210.0
진주시,551,일반버스,농산물도매시장/산업인력공단,농산물도매시장/산업인력공단,630.0,2030.0,128.1,114.6,118.0,2611.0,70.0,25.3,2.8,390.0,1230.0
진주시,730,일반버스,판문동차고지,원동삼거리,550.0,1730.0,128.1,114.6,118.0,850.0,69.0,33.6,2.1,350.0,1050.0
진주시,730,일반버스,원동삼거리,판문동차고지,630.0,1810.0,128.1,114.6,118.0,850.0,69.0,33.6,2.1,390.0,1090.0
진주시,731,일반버스,판문동차고지,상촌,730.0,1915.0,128.1,114.6,118.0,630.0,131.0,74.4,2.5,450.0,1155.0
진주시,731,일반버스,상촌,판문동차고지,840.0,2025.0,128.1,114.6,118.0,630.0,131.0,74.4,2.5,520.0,1225.0
진주시,901,일반버스,진주시외터미널(기점),삼천포시외버스터미널,530.0,2230.0,128.1,114.6,118.0,,,,,330.0,1350.0
진주시,901,일반버스,삼천포터미널(기점),진주시외버스터미널,620.0,2200.0,128.1,114.6,118.0,,,,,380.0,1320.0
진주시,902,일반버스,진주시외터미널(기점),삼천포시외버스터미널,730.0,1850.0,128.1,114.6,118.0,,,,,450.0,1130.0
진주시,902,일반버스,삼천포터미널(기점),진주시외버스터미널,530.0,1750.0,128.1,114.6,118.0,,,,,330.0,1070.0
진주시,903,일반버스,진주시외터미널(기점),삼천포시외버스터미널,715.0,2115.0,128.1,114.6,118.0,,,,,435.0,1275.0
