nodeid,정류장명,위도,경도,정보수집일,모바일단축번호,도시코드,도시명,관리도시명,geometry,weight
CWB379001008,롯데캐슬프리미어아파트,35.21608903,128.56447703,2023-10-16,422901.0,38010,경상남도 창원시,창원,POINT (1096881.1206587353 1691710.931467737),268257.0
CWB379001010,성원3차APT.노인종합복지관,35.21480821,128.7048219,2023-10-16,219111.0,38010,경상남도 창원시,창원,POINT (1109656.6333430386 1691714.7717800923),621145.0
CWB379001011,서광아파트,35.21611587,128.611817,2023-10-16,407113.0,38010,경상남도 창원시,창원,POINT (1101189.8131950938 1691761.102313946),519753.0
CWB379001012,상남꿈에그린아파트,35.21508143,128.6817502,2023-10-16,220403.0,38010,경상남도 창원시,창원,POINT (1107556.304960719 1691719.8505929047),301282.0
CWB379001013,서광아파트,35.21593971,128.6113585,2023-10-16,407112.0,38010,경상남도 창원시,창원,POINT (1101148.3005226224 1691741.0979628835),519753.0
CWB379001014,상남꿈에그린아파트,35.21503343,128.6819772,2023-10-16,220404.0,38010,경상남도 창원시,창원,POINT (1107577.0295612812 1691714.772799042),301282.0
CWB379001015,남양동성APT.노인종합복지관,35.21465658,128.704464,2023-10-16,219110.0,38010,경상남도 창원시,창원,POINT (1109624.2614100198 1691697.5597318076),620023.0
CWB379001016,버스회관,35.21647022,128.5757787,2023-10-16,400102.0,38010,경상남도 창원시,창원,POINT (1097909.3010236411 1691764.2882230093),364923.0
CWB379001017,회산교,35.21647943,128.5703392,2023-10-16,407222.0,38010,경상남도 창원시,창원,POINT (1097414.2080592932 1691759.9621277265),743246.0
CWB379001018,경남은행연수원,35.21649553,128.5606437,2023-10-16,406101.0,38010,경상남도 창원시,창원,POINT (1096531.7434402853 1691752.2833666774),375376.0
CWB379001020,재료연구원,35.21464504,128.676145,2023-10-16,218807.0,38010,경상남도 창원시,창원,POINT (1107046.699672177 1691665.397107917),476514.0
CWB379001021,회산교,35.21595843,128.5705372,2023-10-16,407223.0,38010,경상남도 창원시,창원,POINT (1097432.8518916122 1691702.3739133189),743246.0
CWB379001022,버스회관,35.21595904,128.5756138,2023-10-16,400101.0,38010,경상남도 창원시,창원,POINT (1097894.9062858883 1691707.4323924233),366490.0
CWB379001023,창곡입구,35.21491143,128.6429312,2023-10-16,201208.0,38010,경상남도 창원시,창원,POINT (1104023.2722032038 1691659.6577164212),336708.0
CWB379001024,창곡입구,35.21491008,128.6420587,2023-10-16,201207.0,38010,경상남도 창원시,창원,POINT (1103943.8602484022 1691658.5947330624),331852.0
CWB379001026,상남도서관,35.21356526,128.696391,2023-10-16,214219.0,38010,경상남도 창원시,창원,POINT (1108890.9188810962 1691567.6445318984),234263.973776908
CWB379001027,한림아파트,35.21345434,128.6967656,2023-10-16,214220.0,38010,경상남도 창원시,창원,POINT (1108925.1634007718 1691555.7532460662),234263.973776908
CWB379001028,효성중공업,35.21408635,128.6508685,2023-10-16,201211.0,38010,경상남도 창원시,창원,POINT (1104746.7740781154 1691576.4901290229),134513.0
CWB379001274,쌍용예가,35.19522986,128.8144638,2023-10-16,630044.0,38010,경상남도 창원시,창원,POINT (1119664.961049373 1689669.877004127),63812.0
CWB379001276,창원경상대학병원,35.19681068,128.7073607,2023-10-16,218823.0,38010,경상남도 창원시,창원,POINT (1109911.9663635327 1689721.5017464815),737573.0
CWB379001278,이마트,35.19847417,128.570631,2023-10-16,321902.0,38010,경상남도 창원시,창원,POINT (1097462.2821385409 1689763.3470705997),189364.0
CWB379001279,한국지엠.창원경상대학병원,35.19658686,128.7069497,2023-10-16,218830.0,38010,경상남도 창원시,창원,POINT (1109874.8505880048 1689696.2238333265),737573.0
CWB379001280,마산합포구청.의료원,35.19839481,128.5673296,2023-10-16,300118.0,38010,경상남도 창원시,창원,POINT (1097161.8299753587 1689751.3130186652),1271983.0
CWB379001281,마산합포구청.의료원,35.19804715,128.5673091,2023-10-16,300120.0,38010,경상남도 창원시,창원,POINT (1097160.3777887358 1689712.7352781324),751999.0
CWB379001282,완월동,35.19810143,128.5622722,2023-10-16,301112.0,38010,경상남도 창원시,창원,POINT (1096701.7713719958 1689713.842816066),785794.0
CWB379001283,완월동,35.19808243,128.5621302,2023-10-16,301111.0,38010,경상남도 창원시,창원,POINT (1096688.8667106747 1689711.597441945),785794.0
CWB379001284,마산합포구청.의료원,35.19785457,128.5670795,2023-10-16,300115.0,38010,경상남도 창원시,창원,POINT (1097139.7050955314 1689691.1525029186),2020839.0
CWB379001285,이마트,35.19787959,128.5702438,2023-10-16,321901.0,38010,경상남도 창원시,창원,POINT (1097427.7430220195 1689697.024716984),192507.0
CWB379001286,현대위아 창원4공장,35.19587343,128.6990532,2023-10-16,209305.0,38010,경상남도 창원시,창원,POINT (1109156.9104207319 1689608.3974134836),824242.0
CWB379001287,대림자동차,35.19596495,128.682546,2023-10-16,201221.0,38010,경상남도 창원시,창원,POINT (1107653.9687918723 1689600.5428091888),31407.0
CWB379001288,웅남주민운동장,35.19660368,128.6306207,2023-10-16,207103.0,38010,경상남도 창원시,창원,POINT (1102925.8915802822 1689616.374059365),168042.0
CWB379001290,대림자동차,35.19577568,128.68254855,2023-10-16,201222.0,38010,경상남도 창원시,창원,POINT (1107654.4506946881 1689579.5540549224),31407.0
CWB379001292,능동삼거리,35.19385525,128.794598,2023-10-16,630045.0,38010,경상남도 창원시,창원,POINT (1117858.3171631899 1689493.6813556233),63812.0
CWB379001293,장유스포츠센터,35.19350343,128.8045192,2023-10-16,630046.0,38010,경상남도 창원시,창원,POINT (1118762.0935281182 1689466.4710626039),234263.973776908
CWB379001294,마산여고,35.19685143,128.5620922,2023-10-16,301110.0,38010,경상남도 창원시,창원,POINT (1096686.8662220284 1689575.0348596624),833447.0
CWB379001295,능동삼거리,35.19368117,128.7942435,2023-10-16,630047.0,38010,경상남도 창원시,창원,POINT (1117826.2935411455 1689473.9539432698),63812.0
CWB379001296,내리,35.19472305,128.711667,2023-10-16,218825.0,38010,경상남도 창원시,창원,POINT (1110306.8322974355 1689494.737412963),234263.973776908
CWB379001297,장유스포츠센터,35.19349639,128.80421756,2023-10-16,630048.0,38010,경상남도 창원시,창원,POINT (1118734.6411703082 1689465.329869237),234263.973776908
CWB379001298,마산여고,35.19683946,128.5619169,2023-10-16,301109.0,38010,경상남도 창원시,창원,POINT (1096670.9214665063 1689573.53679294),833447.0
CWB379001299,신목마을,35.19718254,128.5044598,2023-10-16,401303.0,38010,경상남도 창원시,창원,POINT (1091439.7802560695 1689557.21327839),17827.0
CWB379001300,신목마을,35.19720668,128.5046745,2023-10-16,401304.0,38010,경상남도 창원시,창원,POINT (1091459.298826499 1689560.088085529),17827.0
CWB379001301,삼정자내리마을,35.19438498,128.7139308,2023-10-16,218827.0,38010,경상남도 창원시,창원,POINT (1110513.3907831977 1689459.7574746534),758372.0
CWB379001302,한화에어로스페이스 창원1사업장,35.19376513,128.7149833,2023-10-16,218832.0,38010,경상남도 창원시,창원,POINT (1110610.0530826994 1689392.1818164182),1134093.0
CWB379001304,정부합동청사,35.19556743,128.5697302,2023-10-16,322007.0,38010,경상남도 창원시,창원,POINT (1097383.7463976478 1689440.0881434116),192507.0
CWB379001305,현대위아 창원4공장,35.19367443,128.6976382,2023-10-16,209304.0,38010,경상남도 창원시,창원,POINT (1109031.0268843716 1689362.9576199541),1159979.0
CWB379001306,완월화인아파트,35.19548299,128.5576823,2023-10-16,306110.0,38010,경상남도 창원시,창원,POINT (1096287.0133968852 1689418.985323362),59025.0
CWB379001307,완월화인아파트,35.1961617,128.5568827,2023-10-16,306109.0,38010,경상남도 창원시,창원,POINT (1096213.4179485613 1689493.4841341327),59025.0
CWB379001310,정부합동청사,35.19488655,128.5699153,2023-10-16,322008.0,38010,경상남도 창원시,창원,POINT (1097401.4106211017 1689364.7556212074),189364.0
CWB379001312,경동메르빌APT,35.1947319,128.5667974,2023-10-16,300116.0,38010,경상남도 창원시,창원,POINT (1097117.7406839998 1689344.5530321838),1860791.0
CWB379001313,경동메르빌APT,35.19474443,128.5665542,2023-10-16,300113.0,38010,경상남도 창원시,창원,POINT (1097095.5847756602 1689345.705086199),1857648.0
CWB379001316,태화기계,35.19318889,128.6967742,2023-10-16,209303.0,38010,경상남도 창원시,창원,POINT (1108953.0142238056 1689308.1599448007),1159979.0
CWB379001317,풍산산업,35.19260735,128.6884351,2023-10-16,201223.0,38010,경상남도 창원시,창원,POINT (1108194.5658190975 1689234.553427911),31407.0
CWB379001318,풍산산업,35.19218343,128.6886462,2023-10-16,201224.0,38010,경상남도 창원시,창원,POINT (1108214.3474150824 1689187.7671973717),31407.0
CWB379001321,한국전기연구원,35.19191744,128.7194103,2023-10-16,207301.0,38010,경상남도 창원시,창원,POINT (1111015.6143001397 1689192.1933914628),667468.0
CWB379001322,한국전기연구원,35.19196724,128.7195414,2023-10-16,207302.0,38010,경상남도 창원시,창원,POINT (1111027.4825449474 1689197.8630534424),667468.0
CWB379001323,장유푸르지오8차,35.18971974,128.80637353,2023-10-16,630049.0,38010,경상남도 창원시,창원,POINT (1118936.434954594 1689049.04133324),234263.973776908
CWB379001324,신월경남아파트,35.19311143,128.5609742,2023-10-16,301107.0,38010,경상남도 창원시,창원,POINT (1096589.5133409533 1689159.158612555),894750.0
CWB379001325,제5부두입구,35.19269543,128.5928312,2023-10-16,216104.0,38010,경상남도 창원시,창원,POINT (1099490.3518317512 1689144.4430133472),29457.0
CWB379001326,태화기계,35.19118643,128.6955152,2023-10-16,209302.0,38010,경상남도 창원시,창원,POINT (1108841.0616847011 1689084.6919708992),1159979.0
CWB379001327,신월경남아파트,35.19301221,128.561077,2023-10-16,301108.0,38010,경상남도 창원시,창원,POINT (1096598.9899258884 1689148.2544010903),894750.0
CWB379001328,중부경찰서,35.1929213,128.5650943,2023-10-16,300111.0,38010,경상남도 창원시,창원,POINT (1096964.8416611592 1689142.0834403003),1918230.0
CWB379001329,제5부두입구,35.19224118,128.5929824,2023-10-16,216105.0,38010,경상남도 창원시,창원,POINT (1099504.6714473418 1689094.2150584413),29457.0
CWB379001330,장유도서관,35.18955807,128.7966878,2023-10-16,630050.0,38010,경상남도 창원시,창원,POINT (1118054.7977523995 1689019.564134501),63812.0
CWB379001331,중부경찰서,35.19256096,128.5650385,2023-10-16,300114.0,38010,경상남도 창원시,창원,POINT (1096960.189686791 1689102.0650614053),1921373.0
CWB379001333,장유도서관,35.18929807,128.796366,2023-10-16,630051.0,38010,경상남도 창원시,창원,POINT (1118025.8743684667 1688990.345574488),63812.0
CWB379001334,대청초등학교,35.18894332,128.8054628,2023-10-16,630052.0,38010,경상남도 창원시,창원,POINT (1118854.6451937566 1688961.83968652),63812.0
CWB379001335,대청초등학교,35.18858713,128.8054386,2023-10-16,630053.0,38010,경상남도 창원시,창원,POINT (1118852.9605830698 1688922.3059284328),63812.0
CWB379001336,신목종점,35.19291572,128.49585402,2023-10-16,401301.0,38010,경상남도 창원시,창원,POINT (1090661.0776820646 1689076.1162694073),17827.0
CWB379001337,신목종점,35.19320033,128.49616116,2023-10-16,401302.0,38010,경상남도 창원시,창원,POINT (1090688.723886717 1689107.9612360392),17827.0
CWB379001338,성주동행정복지센터,35.18981546,128.6932875,2023-10-16,201225.0,38010,경상남도 창원시,창원,POINT (1108640.0646557831 1688930.2036277165),31407.0
CWB379001339,성주동행정복지센터,35.18968212,128.6941925,2023-10-16,209301.0,38010,경상남도 창원시,창원,POINT (1108722.6399544752 1688916.4046505347),1367379.0
CWB379001341,마산중앙고등학교,35.19097643,128.5590602,2023-10-16,301105.0,38010,경상남도 창원시,창원,POINT (1096417.7815932943 1688920.515791134),894750.0
CWB379001342,갑오마을,35.18722156,128.7978299,2023-10-16,630054.0,38010,경상남도 창원시,창원,POINT (1118162.1675921064 1688761.7805115804),63812.0
CWB379001343,마산중앙고등학교,35.19065043,128.5589862,2023-10-16,301106.0,38010,경상남도 창원시,창원,POINT (1096411.4294668778 1688884.2886245719),894750.0
CWB379001344,반월민원센터,35.19041961,128.5630911,2023-10-16,300109.0,38010,경상남도 창원시,창원,POINT (1096785.432961988 1688862.6782667711),1860791.0
CWB379001345,갑오마을,35.18731289,128.7973206,2023-10-16,630055.0,38010,경상남도 창원시,창원,POINT (1118115.6630120534 1688771.3045758402),63812.0
CWB379001346,대청고등학교,35.18709967,128.7998351,2023-10-16,630056.0,38010,경상남도 창원시,창원,POINT (1118344.920312603 1688750.6471715532),63812.0
CWB379001347,반월민원센터,35.19032106,128.5627258,2023-10-16,300112.0,38010,경상남도 창원시,창원,POINT (1096752.2910454532 1688851.3928550307),1857648.0
CWB379001348,동성월영마을아파트,35.19026243,128.5561202,2023-10-16,306119.0,38010,경상남도 창원시,창원,POINT (1096150.9523813177 1688838.4811407395),59025.0
CWB379001349,성주동행정복지센터,35.18831244,128.6944986,2023-10-16,201226.0,38010,경상남도 창원시,창원,POINT (1108752.3348410367 1688764.831260223),724954.0
CWB379001350,대청고등학교,35.18670284,128.7996853,2023-10-16,630057.0,38010,경상남도 창원시,창원,POINT (1118331.8562149478 1688706.4567080324),63812.0
CWB379001352,동성월영마을아파트,35.19004043,128.5555732,2023-10-16,306107.0,38010,경상남도 창원시,창원,POINT (1096101.412112378 1688813.3310444776),59025.0
CWB379001353,마산출입국관리사무소,35.1897235,128.5651482,2023-10-16,322005.0,38010,경상남도 창원시,창원,POINT (1096973.5489846484 1688787.4801909304),192507.0
CWB379001354,둔덕종점,35.19194122,128.3894512,2023-10-16,315219.0,38010,경상남도 창원시,창원,POINT (1080975.010000931 1688876.1789446818),7704.0
CWB379001355,둔덕종점,35.19162492,128.38897093,2023-10-16,315220.0,38010,경상남도 창원시,창원,POINT (1080931.5990651234 1688840.7088197465),7704.0
CWB379001357,안민초등학교,35.18794176,128.68837818,2023-10-16,210801.0,38010,경상남도 창원시,창원,POINT (1108195.5695592063 1688717.0413111704),407920.0
CWB379001358,안민초등학교,35.18783689,128.68830466,2023-10-16,210802.0,38010,경상남도 창원시,창원,POINT (1108189.0146525963 1688705.3304014702),407920.0
CWB379001359,마산출입국관리사무소,35.18931622,128.5652059,2023-10-16,322006.0,38010,경상남도 창원시,창원,POINT (1096979.286331318 1688742.3666175194),189364.0
CWB379001360,관음사입구,35.18787053,128.6376648,2023-10-16,518101.0,38010,경상남도 창원시,창원,POINT (1103578.2638669955 1688655.1230671036),286734.0
CWB379001361,청솔아파트종점,35.18771879,128.68885659,2023-10-16,210803.0,38010,경상남도 창원시,창원,POINT (1108239.4241154154 1688692.8330223798),407920.0
CWB379001363,청솔아파트종점,35.18738069,128.68918991,2023-10-16,210804.0,38010,경상남도 창원시,창원,POINT (1108270.2212563553 1688655.698101752),407920.0
CWB379001364,관음사입구,35.18781221,128.6374688,2023-10-16,518102.0,38010,경상남도 창원시,창원,POINT (1103560.4923327141 1688648.4507664628),286734.0
CWB379001367,삼성그린빌,35.18637943,128.6943702,2023-10-16,210705.0,38010,경상남도 창원시,창원,POINT (1108743.2198329484 1688550.3049186692),360267.0
CWB379001368,삼성그린빌,35.18632643,128.6945872,2023-10-16,210706.0,38010,경상남도 창원시,창원,POINT (1108763.0485236268 1688544.6641979553),360267.0
CWB379001369,제일여고,35.18807243,128.5574612,2023-10-16,301103.0,38010,경상남도 창원시,창원,POINT (1096275.6275460245 1688596.8947740966),894750.0
CWB379001370,제일여고,35.18796943,128.5575532,2023-10-16,301104.0,38010,경상남도 창원시,창원,POINT (1096284.1254457976 1688585.5605534462),894750.0
