격자이름,total_idx,경도,위도,geometry,ADM_NM,ADM_CD,시군구명
마라088587,0.0,128.69163337620577,34.91770614102467,POINT (1108849.9999999993 1658749.9999999995),옥포2동,38090560,거제시
라라950464,0.0,128.53918580353235,34.80819493251361,POINT (1095049.999999999 1646449.9999999998),거제면,38090340,거제시
라라995530,0.0,128.5891603544721,34.86727081286754,POINT (1099549.9999999995 1653049.9999999998),거제면,38090340,거제시
라라964510,0.0,128.55501865840097,34.849537621631754,POINT (1096449.9999999995 1651050),거제면,38090340,거제시
마라112459,0.0004266580330881,128.7162021052387,34.80204587332237,POINT (1111250.0000000023 1645950.0000000019),일운면,38090310,거제시
마라086499,0.0007120163312209,128.6883018166838,34.83838964227035,POINT (1108649.999999999 1649950.0000000005),일운면,38090310,거제시
라라987502,0.0,128.58007905002916,34.84210395069976,POINT (1098750.0000000002 1650250.000000001),거제면,38090340,거제시
마라119643,0.0,128.72631527445816,34.967855196797885,POINT (1111950.000000002 1664350),장목면,38090390,거제시
라라891484,0.0,128.47490181618767,34.826761464354455,POINT (1089150.0000000007 1648450.000000001),둔덕면,38090350,거제시
라라979574,0.000573631582827,128.57217297867862,34.907096855943,POINT (1097950.000000001 1657449.9999999988),사등면,38090360,거제시
마라065392,0.0011305739516676,128.66398199248263,34.74214185961943,POINT (1106550.0000000012 1639249.999999999),남부면,38090330,거제시
마라119644,0.0,128.72632871104392,34.968756738514664,POINT (1111949.9999999998 1664449.9999999998),장목면,38090390,거제시
마라076603,0.0006663671563842,128.67870516657382,34.93225926740862,POINT (1107650.0000000002 1660350.0000000005),연초면,38090370,거제시
마라059562,0.0,128.65957457754794,34.89547397513491,POINT (1105950.0000000005 1656250.0000000002),수양동,38090600,거제시
라라988501,0.0,128.5811608377093,34.84119262776776,POINT (1098849.9999999995 1650150.000000001),거제면,38090340,거제시
마라076387,0.000838638034863,128.67593259111874,34.73751847042099,POINT (1107649.9999999993 1638750.0000000002),남부면,38090330,거제시
마라118643,0.0,128.72522008350322,34.96786625237794,POINT (1111849.9999999993 1664349.9999999993),장목면,38090390,거제시
라라987500,0.0,128.58005549288706,34.84030073655653,POINT (1098749.9999999993 1650049.999999999),거제면,38090340,거제시
마라075387,0.0008984964633455,128.67484042793703,34.737529011038454,POINT (1107549.9999999995 1638750.0000000002),남부면,38090330,거제시
마라068601,0.0009506667098175,128.66992165355316,34.93054079450924,POINT (1106849.999999999 1660150),연초면,38090370,거제시
마라014500,0.0,128.6095812815473,34.840034965449576,POINT (1101450.0000000002 1650049.9999999998),거제면,38090340,거제시
라라889481,0.0,128.47268318660383,34.824074050178375,POINT (1088950.0000000005 1648149.999999999),둔덕면,38090350,거제시
라라918479,0.0011612397172692,128.50436903250207,34.82201314187788,POINT (1091850.0000000002 1647950),둔덕면,38090350,거제시
마라043587,0.0,128.64237858287197,34.918179209615225,POINT (1104350.0000000005 1658750),연초면,38090370,거제시
마라087498,0.0011629012501965,128.6893823359251,34.8374773806932,POINT (1108749.9999999993 1649849.9999999993),일운면,38090310,거제시
라라883485,0.0,128.4661650365213,34.82773289042101,POINT (1088350.0000000005 1648550),둔덕면,38090350,거제시
라라945472,0.0,128.5338101630839,34.81545448810662,POINT (1094550.0000000005 1647250.0000000002),거제면,38090340,거제시
마라075389,0.0008814989217416,128.67486595440408,34.73933219679197,POINT (1107550.000000001 1638950),남부면,38090330,거제시
마라002519,0.0,128.59668603238873,34.857284389612786,POINT (1100250 1651950.0000000005),거제면,38090340,거제시
라마477470,0.0001244192245164,128.0279326345482,35.71858895288332,POINT (1047750.0000000026 1747049.9999999998),가조면,38590400,거창군
라마448411,0.0003570588043293,127.99554166559564,35.665530529261176,POINT (1044850.0000000007 1741150.000000001),남하면,38590380,거창군
라마347266,8.191878723773515e-05,127.88332672690775,35.535201087223314,POINT (1034750.000000001 1726650.0000000002),신원면,38590390,거창군
라마420321,0.0002571917569308,127.9641365766122,35.58450796658319,POINT (1042049.9999999999 1732150.0000000016),신원면,38590390,거창군
라마325526,0.0002019337486032,127.8601096744908,35.7696992792747,POINT (1032549.9999999993 1752650.000000001),위천면,38590350,거창군
라마357505,0.0002080761154262,127.8954177396662,35.75065428418463,POINT (1035750.0000000001 1750549.9999999998),주상면,38590310,거창군
라마314471,0.0009372588831601,127.84772454799835,35.720146213416065,POINT (1031449.9999999986 1747150.0000000016),마리면,38590360,거창군
라마443468,0.0010009846449668,127.99033185281904,35.71694477792226,POINT (1044350.0000000009 1746850),가조면,38590400,거창군
라마364561,0.0,127.9034149710487,35.80111850783026,POINT (1036449.9999999991 1756149.9999999995),웅양면,38590320,거창군
라마427569,0.0002793903782388,127.97318181820312,35.808077082665754,POINT (1042749.9999999988 1756949.9999999993),가북면,38590410,거창군
라마364392,0.0004564253945987,127.90264747629315,35.6487458406126,POINT (1036449.9999999984 1739250.0000000012),남상면,38590370,거창군
라마384558,0.0,127.92553526528708,35.798337400798964,POINT (1038449.9999999998 1755850.0000000014),웅양면,38590320,거창군
라마287510,3.7704716148163744e-05,127.81801242098142,35.75539194439569,POINT (1028750.0000000001 1751050),위천면,38590350,거창군
라마368469,0.0009183148763541,127.90741880687816,35.71815566447885,POINT (1036849.9999999983 1746949.999999999),거창읍,38590110,거창군
라마344352,0.0003854764113387,127.8803838915599,35.61275247299021,POINT (1034450.0000000008 1735250),남상면,38590370,거창군
라마442370,6.443142720372359e-05,127.98868738856436,35.6285914297161,POINT (1044250.0000000002 1737050),남상면,38590370,거창군
라마366372,0.0007761702274647,127.90476579766872,35.63070591444859,POINT (1036649.9999999974 1737250),남상면,38590370,거창군
라마312448,0.0006136420383938,127.8454238152916,35.69941528504748,POINT (1031249.9999999978 1744850.000000001),마리면,38590360,거창군
라마333570,0.0004281684684225,127.86914354293884,35.80934317699451,POINT (1033350.0000000033 1757050),고제면,38590330,거창군
라마306518,0.000928661510467,127.83905917577216,35.76254746807332,POINT (1030649.9999999993 1751849.9999999998),위천면,38590350,거창군
라마494455,0.0009542039702795,128.04663503331673,35.70498108486726,POINT (1049450.000000003 1745550),가조면,38590400,거창군
라마402431,0.0009545108059608,127.94481837699534,35.68376127403493,POINT (1040250.0000000003 1743150.0000000007),남하면,38590380,거창군
라마234555,4.565358647988276e-05,127.75951992834192,35.796105490335286,POINT (1023450.0000000001 1755549.9999999995),북상면,38590340,거창군
라마288510,3.935431170029722e-05,127.81911853579145,35.755389015135,POINT (1028850.000000001 1751050),위천면,38590350,거창군
라마405522,0.0002469324835007,127.94859344920212,35.7657953184647,POINT (1040549.9999999988 1752249.9999999993),주상면,38590310,거창군
라마415404,2.5536738994615827e-05,127.95904536911898,35.659363737755235,POINT (1041550.0000000001 1740450.0000000005),남하면,38590380,거창군
라마445520,0.0005578187525679,127.9928318199399,35.76381895060661,POINT (1044550.0000000008 1752050.000000001),가북면,38590410,거창군
라마486455,0.0010520597648892,128.03779194675514,35.70502092200369,POINT (1048649.9999999988 1745549.9999999993),가조면,38590400,거창군
라마384535,0.0003605367525828,127.92542473979796,35.77760056888758,POINT (1038450.0000000007 1753549.9999999998),주상면,38590310,거창군
라마388250,0.0,127.92847599605015,35.52062261951671,POINT (1038849.9999999981 1725050),신원면,38590390,거창군
라마407455,0.0007055578558898,127.95046558769025,35.70537942953458,POINT (1040750.0000000034 1745550.0000000007),남하면,38590380,거창군
라마454414,0.0003148378852334,128.0021876985738,35.66820789598582,POINT (1045450.0000000005 1741450),남하면,38590380,거창군
라마221522,8.854190771800847e-05,127.74504169339892,35.766382253494044,POINT (1022149.9999999991 1752250),북상면,38590340,거창군
라마386301,0.0003175777531254,127.9265136597122,35.56661396957735,POINT (1038650.0000000017 1730149.999999999),신원면,38590390,거창군
라마372651,0.0001883277365397,127.91268897217458,35.882232007128906,POINT (1037250.0000000007 1765149.9999999995),웅양면,38590320,거창군
라마320599,0.0001283332449756,127.85487075187856,35.8355330096016,POINT (1032050.0000000023 1759950),고제면,38590330,거창군
라마362625,0.0002713734424869,127.90149204787367,35.8588281751323,POINT (1036250.0000000003 1762549.999999999),웅양면,38590320,거창군
라마377600,0.0003011990590019,127.917986827117,35.83623167968225,POINT (1037750.0000000028 1760050.0000000014),웅양면,38590320,거창군
라마483445,0.000235092696913,128.03441561748303,35.69601969231026,POINT (1048350.000000001 1744549.9999999998),가조면,38590400,거창군
라마350355,0.0006378184783161,127.8870217604602,35.61543627228186,POINT (1035050.0000000001 1735550.0000000005),남상면,38590370,거창군
라마345363,0.0004942854363629,127.88153513373072,35.62266693241724,POINT (1034550.0000000006 1736350.0000000002),남상면,38590370,거창군
라마385558,0.0,127.9266419615163,35.79833347881234,POINT (1038549.999999999 1755850.0000000007),웅양면,38590320,거창군
라마412318,0.0002813905787231,127.9552913328796,35.58183675934735,POINT (1041250.0000000007 1731850.0000000019),신원면,38590390,거창군
라마447413,0.0002295590029474,127.99444793464777,35.66733829267811,POINT (1044750.0000000016 1741349.9999999993),남하면,38590380,거창군
라마323578,0.0001527746148819,127.85810735254154,35.816589494026466,POINT (1032350.0000000001 1757849.999999999),고제면,38590330,거창군
라마471433,0.0006621460670793,128.0210820642419,35.685258602907936,POINT (1047150.0000000012 1743350.0000000005),가조면,38590400,거창군
라마335589,0.0003450758511025,127.87143704162304,35.826466812812875,POINT (1033549.999999999 1758949.9999999998),고제면,38590330,거창군
라마403430,0.0001080610234608,127.94591846890916,35.68285557121202,POINT (1040349.9999999987 1743050.0000000002),남하면,38590380,거창군
라마329429,8.499150027916049e-05,127.86413666966982,35.68222906508634,POINT (1032949.9999999993 1742950.0000000002),마리면,38590360,거창군
라마379387,0.0003217589910137,127.91919339206952,35.64418119080713,POINT (1037949.9999999997 1738750.0000000002),남상면,38590370,거창군
라마248572,2.858603645788708e-05,127.77506633879428,35.81139848079511,POINT (1024849.9999999993 1757249.9999999998),북상면,38590340,거창군
라마282587,0.0002372104849569,127.81275373630552,35.82483060349826,POINT (1028250.0000000007 1758750.000000001),북상면,38590340,거창군
라마340618,0.0002272411242273,127.87709623434576,35.852595949870064,POINT (1034050.0000000006 1761850),고제면,38590330,거창군
라마396362,8.72500399340111e-05,127.93784806557927,35.62157379571135,POINT (1039649.9999999972 1736249.999999999),남상면,38590370,거창군
라마364415,0.0008494654055845,127.90275158989046,35.66948317725706,POINT (1036449.9999999995 1741549.9999999998),거창읍,38590110,거창군
라마451411,0.0004099037702651,127.99885621346316,35.66551684357808,POINT (1045149.9999999997 1741150.000000001),남하면,38590380,거창군
라마384461,0.0003939363176808,127.92506990110532,35.710881578140665,POINT (1038449.9999999993 1746150),거창읍,38590110,거창군
라마470421,0.0006161192340332,128.01990675879532,35.67444411727193,POINT (1047049.9999999995 1742150.0000000005),가조면,38590400,거창군
라마448413,0.0003192174468283,127.99555280927582,35.667333750756725,POINT (1044849.9999999995 1741350),남하면,38590380,거창군
라마407340,7.638939476949791e-05,127.94988376923968,35.60169329148803,POINT (1040749.9999999974 1734050),신원면,38590390,거창군
라마364482,0.0003920301137337,127.90305548419131,35.729891531058726,POINT (1036450.0000000003 1748249.999999999),거창읍,38590110,거창군
라마455445,0.0002040842315774,128.00346814281798,35.69615310947846,POINT (1045549.9999999995 1744549.9999999998),가조면,38590400,거창군
라마355505,0.0001597191540007,127.8932056592672,35.75066153485746,POINT (1035549.999999999 1750549.9999999998),주상면,38590310,거창군
라마360518,0.000272891429907,127.89879433971436,35.76236425082329,POINT (1036049.9999999992 1751850.0000000005),주상면,38590310,거창군
라마340346,0.0005810661965275,127.87594201761948,35.60735653335188,POINT (1034050.0000000005 1734650.000000001),남상면,38590370,거창군
라마427324,0.0001275282071342,127.97187862543268,35.58718284547185,POINT (1042750.0000000031 1732449.999999999),신원면,38590390,거창군
라마357506,0.0002039236286899,127.89542219957846,35.75155589450847,POINT (1035750.0000000005 1750650.0000000005),주상면,38590310,거창군
라마474563,0.0004217037994681,128.0251666722232,35.802451559691235,POINT (1047450.0000000006 1756350),가북면,38590410,거창군
라마248571,3.065847369733638e-05,127.77506322951804,35.81049686834836,POINT (1024850.0000000034 1757149.999999999),북상면,38590340,거창군
라마443495,0.0003698289570938,127.99048107549191,35.741288032928985,POINT (1044350.0000000007 1749549.9999999995),가북면,38590410,거창군
라마515592,0.0002452552478394,128.07072976508564,35.82839052981765,POINT (1051550.000000001 1759250.0000000023),가북면,38590410,거창군
라마312471,0.0007268689812963,127.84551329924908,35.72015258243433,POINT (1031249.9999999995 1747150.000000001),마리면,38590360,거창군
라마419444,5.622725610272547e-05,127.96367302514086,35.69541134502082,POINT (1041949.9999999991 1744449.9999999993),남하면,38590380,거창군
라마473430,0.0003857067392242,128.02327463572936,35.68254420331654,POINT (1047349.9999999999 1743050.000000001),가조면,38590400,거창군
라마425567,0.0002838291295176,127.97095752353675,35.8062825894622,POINT (1042549.9999999997 1756750.0000000002),가북면,38590410,거창군
라마379520,0.0009468866774062,127.91982160801334,35.76409594208538,POINT (1037950.0000000003 1752049.9999999995),주상면,38590310,거창군
라마450456,0.0008976356385861,127.9980034558178,35.70609375407365,POINT (1045050.0000000008 1745650),가조면,38590400,거창군
라마338334,0.0007408899196875,127.8736835797706,35.59654378207388,POINT (1033850.0000000024 1733450),남상면,38590370,거창군
라마307518,0.0008476558907202,127.84016538728426,35.7625443447482,POINT (1030750.0000000002 1751850.0000000005),위천면,38590350,거창군
라마284549,0.0001323567638063,127.81483264486032,35.790563653294406,POINT (1028450.0000000006 1754949.9999999995),북상면,38590340,거창군
라마340556,0.0003228190545113,127.87683191251315,35.79669667318114,POINT (1034049.9999999986 1755650.000000001),주상면,38590310,거창군
라마323493,5.741779007486333e-05,127.8577638533156,35.73995263281297,POINT (1032350.0000000015 1749349.9999999998),마리면,38590360,거창군
라마341346,0.0006033239103499,127.87704608442093,35.60735308378458,POINT (1034150.0000000029 1734650),남상면,38590370,거창군
라마324485,0.0008967277664832,127.85883738765068,35.73273640854583,POINT (1032450 1748550),마리면,38590360,거창군
라마472407,0.0002214034956937,128.02203450823183,35.66181205959998,POINT (1047250.0000000005 1740750),가조면,38590400,거창군
라마276529,0.0001322968636787,127.80591072844112,35.77255421871107,POINT (1027650.0000000009 1752949.9999999998),북상면,38590340,거창군
라마403434,0.0009618314365873,127.9459385381532,35.68646202899912,POINT (1040350.0000000013 1743450.0000000005),남하면,38590380,거창군
라마373511,0.0010249525839457,127.91314231405808,35.756004462668365,POINT (1037349.9999999999 1751150.0000000012),주상면,38590310,거창군
라마442367,6.31625171235757e-05,127.98867092846494,35.625886577042245,POINT (1044249.9999999991 1736749.9999999998),남상면,38590370,거창군
라마465440,0.000423296012661,128.0144918813983,35.69159835380453,POINT (1046550.0000000023 1744050.0000000005),가조면,38590400,거창군
라마327542,0.0001015900976992,127.86238774411554,35.78411839250439,POINT (1032749.999999999 1754249.9999999998),위천면,38590350,거창군
라마367373,0.0007669679086135,127.9058747392826,35.63160382586554,POINT (1036749.9999999984 1737349.9999999998),남상면,38590370,거창군
라마384380,8.08791140369091e-05,127.92468283119123,35.63785047835561,POINT (1038449.9999999995 1738050.0000000012),남상면,38590370,거창군
라마286507,3.568018296659461e-05,127.81689558191816,35.75269001072829,POINT (1028650.0000000001 1750750.0000000002),위천면,38590350,거창군
라마362289,5.3850023244330906e-05,127.89997581616151,35.55588509719152,POINT (1036250.0000000001 1728949.9999999998),신원면,38590390,거창군
라마396597,0.000174263413369,127.93900913330388,35.8334518928891,POINT (1039650.000000002 1759750.0000000019),웅양면,38590320,거창군
라마356530,0.0005681728011792,127.89442294479792,35.773198134922694,POINT (1035649.9999999991 1753049.999999999),주상면,38590310,거창군
라마311449,0.0005373041062869,127.84432235325086,35.70032007513867,POINT (1031150 1744950),마리면,38590360,거창군
라마343632,0.0006568665452932,127.88047891579816,35.86520781739219,POINT (1034350.0000000009 1763249.999999999),고제면,38590330,거창군
라마403441,5.81430526563824e-05,127.94597366791066,35.692773324893295,POINT (1040349.9999999995 1744150.0000000002),남하면,38590380,거창군
라마198527,8.265126527372208e-05,127.71960975322703,35.770939512472005,POINT (1019849.9999999967 1752750),북상면,38590340,거창군
라마295487,2.485288428279579e-05,127.82677657193446,35.73463101004709,POINT (1029549.9999999995 1748749.999999999),위천면,38590350,거창군
라마400504,0.0003070916398273,127.94297227319984,35.749586951733654,POINT (1040050.000000002 1750450),주상면,38590310,거창군
라마425353,0.0,127.96982387109232,35.613338566973816,POINT (1042549.999999999 1735350),남상면,38590370,거창군
라마508455,0.0006378810977279,128.0621103925312,35.704909806652,POINT (1050850.0000000002 1745549.9999999993),가조면,38590400,거창군
라마335661,0.0003296305813803,127.87173999989962,35.8913817707018,POINT (1033549.9999999997 1766150),고제면,38590330,거창군
라마350356,0.0007436934997571,127.88702610401872,35.61633790380305,POINT (1035049.9999999998 1735650.0000000005),남상면,38590370,거창군
라마362624,0.000288530285188,127.90148750162432,35.857926581596004,POINT (1036250.0000000007 1762450.0000000014),웅양면,38590320,거창군
라마332532,8.842963942699405e-05,127.86787874131448,35.77508550330213,POINT (1033250.000000002 1753250.0000000002),위천면,38590350,거창군
라마425354,0.0,127.9698291435158,35.61424018903752,POINT (1042549.9999999997 1735450.0000000005),남상면,38590370,거창군
라마365365,0.0002925413129967,127.90362968918758,35.62439822435076,POINT (1036550.0000000009 1736550.0000000007),남상면,38590370,거창군
라마386470,0.0011021293280991,127.92732419088992,35.71898825835818,POINT (1038650.0000000001 1747049.999999999),거창읍,38590110,거창군
라마441478,3.210601751124998e-05,127.98817573042916,35.72596980147019,POINT (1044150.0000000003 1747850.0000000002),가북면,38590410,거창군
라마349397,0.0002497439277436,127.88609965861284,35.65330822592191,POINT (1034949.9999999983 1739749.9999999998),거창읍,38590110,거창군
라마462476,0.0,128.01138353255428,35.72407016339051,POINT (1046250.0000000019 1747650.0000000005),가조면,38590400,거창군
라마365374,0.0007119161231823,127.9036704794072,35.6325128747825,POINT (1036549.9999999976 1737450.0000000005),남상면,38590370,거창군
라마368468,0.000949297064505,127.90741421729857,35.71725405046606,POINT (1036850.0000000007 1746850.0000000007),거창읍,38590110,거창군
라마304491,0.0008409766468914,127.83674419008732,35.7382100429037,POINT (1030450.000000001 1749149.9999999993),위천면,38590350,거창군
라마449456,0.0007909414083789,127.99689804702209,35.7060983227499,POINT (1044949.999999999 1745650.0000000014),가조면,38590400,거창군
라마446519,0.0006017089495359,127.9939324538556,35.762912816549566,POINT (1044650.0000000034 1751950.0000000002),가북면,38590410,거창군
라마383558,0.0,127.9244285688443,35.79834131259941,POINT (1038350 1755850.0000000007),웅양면,38590320,거창군
라마432521,0.0001214481974986,127.9784564997317,35.76477861254195,POINT (1043250.0000000003 1752150),가북면,38590410,거창군
라마386302,0.0003352770208249,127.9265184378842,35.567515603992334,POINT (1038649.9999999967 1730250.000000001),신원면,38590390,거창군
라마397464,0.0006215919604427,127.93945605105662,35.713534796521,POINT (1039749.9999999991 1746450.0000000012),거창읍,38590110,거창군
라마464470,0.0,128.0135601239409,35.71865114574377,POINT (1046450.0000000016 1747049.999999999),가조면,38590400,거창군
라마417369,0.000367583201908,127.96107357854244,35.627798640322624,POINT (1041750.0000000005 1736950.000000001),남상면,38590370,거창군
라마389514,2.9838355678310068e-05,127.93085465479264,35.75864719369595,POINT (1038949.9999999997 1751450.0000000002),주상면,38590310,거창군
라마324511,0.0001067701398292,127.85894260731553,35.756178401594305,POINT (1032450.000000001 1751149.999999999),위천면,38590350,거창군
라마472433,0.000647985409448,128.02218718132684,35.68525381453678,POINT (1047250.0000000012 1743350.0000000005),가조면,38590400,거창군
라마305491,0.0008484485652205,127.837850065138,35.7382069426874,POINT (1030549.9999999988 1749149.9999999993),위천면,38590350,거창군
라마285494,7.306001817793916e-05,127.81574321179092,35.74097187538136,POINT (1028550.000000001 1749449.9999999998),위천면,38590350,거창군
라마307450,0.0001033861663378,127.83990477520724,35.701234265031495,POINT (1030749.999999999 1745050),마리면,38590360,거창군
라마357312,8.125758733858049e-05,127.89456067433346,35.5766409492333,POINT (1035750 1731250),신원면,38590390,거창군
라마384557,0.0,127.92553045748284,35.79743580090791,POINT (1038450.0000000006 1755750),웅양면,38590320,거창군
라마494456,0.000898620463455,128.04664118841933,35.705882682428744,POINT (1049449.9999999988 1745649.9999999993),가조면,38590400,거창군
라마235558,3.9611739521966014e-05,127.76063544687214,35.79880794319064,POINT (1023550.0000000002 1755850),북상면,38590340,거창군
라마408339,8.552042991110268e-05,127.95098268928103,35.600787538684884,POINT (1040849.9999999999 1733950.0000000002),신원면,38590390,거창군
라마365470,0.0006559501242702,127.90410659111492,35.71906846175205,POINT (1036549.9999999995 1747050.0000000005),거창읍,38590110,거창군
라마446518,0.0005676894923882,127.99392688055876,35.762011219997646,POINT (1044650.0000000005 1751849.9999999998),가북면,38590410,거창군
라마385300,0.0002989893061602,127.92540539312029,35.56571623384915,POINT (1038550 1730049.9999999998),신원면,38590390,거창군
라마418444,5.9708915032640734e-05,127.9625677582136,35.69541559731213,POINT (1041849.9999999993 1744449.9999999993),남하면,38590380,거창군
라마322485,0.0011121424686951,127.8566257935657,35.732742983748096,POINT (1032249.9999999998 1748549.9999999993),마리면,38590360,거창군
라마357504,0.0002076543374875,127.89541327995204,35.749752673724885,POINT (1035749.9999999976 1750450),주상면,38590310,거창군
라마370646,0.0,127.91044998599985,35.87773165288854,POINT (1037049.9999999995 1764650.0000000002),웅양면,38590320,거창군
라마457519,2.875636749518933e-05,128.00610058216435,35.76286223274717,POINT (1045750.0000000009 1751950.0000000002),가북면,38590410,거창군
라마319318,0.0005064514286801,127.85264582426412,35.582180768578496,POINT (1031949.9999999997 1731850.0000000005),남상면,38590370,거창군
라마284550,0.0001335323734956,127.81483620107558,35.7914652655057,POINT (1028450.000000001 1755050.000000001),북상면,38590340,거창군
라마339646,0.0003148434626771,127.8761080365531,35.87784408680644,POINT (1033950 1764649.9999999995),고제면,38590330,거창군
라마220521,9.912365238709058e-05,127.74393266653937,35.76548288076938,POINT (1022050.000000002 1752150),북상면,38590340,거창군
라마445494,0.0004141333984493,127.99268731253748,35.74037739565143,POINT (1044549.9999999993 1749449.999999999),가북면,38590410,거창군
라마385302,0.0003534968616447,127.92541492452978,35.56751950307258,POINT (1038550 1730250.000000001),신원면,38590390,거창군
라마333567,0.0002375858993658,127.86913102637838,35.80663836336008,POINT (1033350.0000000005 1756750.0000000002),고제면,38590330,거창군
라마357411,0.0007058557527285,127.89499939113456,35.665902307152095,POINT (1035750.0000000014 1741150.000000001),거창읍,38590110,거창군
라마345551,0.0001535956490966,127.8823437139821,35.79217117744507,POINT (1034550.0000000007 1755150),주상면,38590310,거창군
라마456452,0.0005039771212847,128.0046131761365,35.70245971355456,POINT (1045649.9999999988 1745250.0000000026),가조면,38590400,거창군
라마307451,0.0001058160944414,127.83990860203814,35.702135888397805,POINT (1030750 1745149.9999999998),마리면,38590360,거창군
라마312449,0.0005809953864905,127.84542770399794,35.70031690816588,POINT (1031249.999999999 1744950.0000000007),마리면,38590360,거창군
라마351545,0.000266071947547,127.88895705078627,35.78674024967034,POINT (1035149.9999999974 1754550.0000000007),주상면,38590310,거창군
라마403409,0.000286486551071,127.9458131638529,35.66392163215252,POINT (1040350 1740949.9999999998),남하면,38590380,거창군
라마419320,0.0002826677092689,127.96302764534278,35.58361058434637,POINT (1041950 1732049.9999999995),신원면,38590390,거창군
라마333532,8.108873719646222e-05,127.8689851230072,35.77508211391138,POINT (1033350.0000000008 1753249.9999999995),위천면,38590350,거창군
라마485445,0.0002183239594858,128.03662614351637,35.696009858083244,POINT (1048549.9999999994 1744549.9999999998),가조면,38590400,거창군
라마405538,0.0001815904805683,127.94867447595333,35.780220932028726,POINT (1040550.0000000007 1753850.0000000002),주상면,38590310,거창군
라마468474,0.0,128.01800578278224,35.72223859032487,POINT (1046849.9999999988 1747449.9999999993),가조면,38590400,거창군
라마408304,0.0001270225021637,127.9508057779356,35.56923053140932,POINT (1040849.9999999986 1730450.000000001),신원면,38590390,거창군
라마335631,0.0003252929392831,127.87161364952654,35.86433395727074,POINT (1033550.0000000007 1763150),고제면,38590330,거창군
라마369572,0.0,127.90899950173974,35.81101741903549,POINT (1036949.9999999993 1757250.0000000005),웅양면,38590320,거창군
라마326542,8.103555873230252e-05,127.86128123640496,35.78412172192626,POINT (1032650.0000000016 1754249.9999999998),위천면,38590350,거창군
라마234554,4.54030775416765e-05,127.75951699644423,35.795203874445605,POINT (1023450.0000000003 1755449.9999999998),북상면,38590340,거창군
라마456388,2.4491138395123408e-05,128.0042500894156,35.644756772934834,POINT (1045650.000000001 1738850),남하면,38590380,거창군
라마338641,0.0002796261085516,127.87497898429211,35.87333958134662,POINT (1033849.9999999997 1764150.000000001),고제면,38590330,거창군
라마352264,6.900283727690363e-05,127.88883340501827,35.53338014383463,POINT (1035249.9999999993 1726449.9999999998),신원면,38590390,거창군
라마379308,0.000183846723812,127.91882199420338,35.57295249445703,POINT (1037950.0000000007 1730850.0000000005),신원면,38590390,거창군
라마382557,0.0001895664355841,127.92331708938994,35.797443614065045,POINT (1038250.0000000012 1755749.9999999993),웅양면,38590320,거창군
라마487447,0.0007722253541452,128.03884879933042,35.69780318328054,POINT (1048750.0000000019 1744750.0000000002),가조면,38590400,거창군
라마356529,0.0005588013877166,127.89441849261657,35.772296527741034,POINT (1035650.0000000028 1752949.999999999),주상면,38590310,거창군
라마391382,4.146516908729478e-05,127.93242389708438,35.63962621852701,POINT (1039149.9999999997 1738249.9999999995),남상면,38590370,거창군
라마391381,4.1624856902674685e-05,127.93241903987808,35.63872459562221,POINT (1039150.0000000001 1738150.0000000002),남상면,38590370,거창군
라마457389,2.138622961313182e-05,128.00536032912217,35.645653756183286,POINT (1045750.0000000009 1738950.0000000007),남하면,38590380,거창군
라마360517,0.0002754659544255,127.89878983998184,35.76146264249173,POINT (1036049.9999999998 1751749.9999999998),주상면,38590310,거창군
라마396361,8.56993444070632e-05,127.93784315071376,35.62067217074924,POINT (1039650.0000000015 1736149.999999999),남상면,38590370,거창군
라마428534,0.000231928051045,127.97410116509238,35.776516906553724,POINT (1042849.9999999998 1753450),가북면,38590410,거창군
라마399512,0.0002358331970098,127.9419061295887,35.756803856471365,POINT (1039949.9999999992 1751250.0000000005),주상면,38590310,거창군
라마465551,0.000161014509133,128.01513618071635,35.79167559609632,POINT (1046549.9999999993 1755150.0000000014),가북면,38590410,거창군
라마356363,0.0002317968906662,127.89368216467604,35.622627852540965,POINT (1035650.0000000006 1736350.0000000002),남상면,38590370,거창군
라마363289,5.466988632565141e-05,127.90107917358654,35.55588143199872,POINT (1036350.0000000003 1728949.9999999998),신원면,38590390,거창군
라마366611,0.0004738682155412,127.90585787455464,35.846190974598535,POINT (1036650 1761150),웅양면,38590320,거창군
라마277589,0.0001903854573479,127.80722529328222,35.82664809446125,POINT (1027750.0000000012 1758949.9999999998),북상면,38590340,거창군
라마403433,0.0009446321978543,127.94593352050794,35.68556041475623,POINT (1040350.0000000005 1743350.0000000005),남하면,38590380,거창군
라마319327,0.0001988974089015,127.85268140684916,35.59029552378158,POINT (1031949.9999999973 1732749.9999999995),남상면,38590370,거창군
라마441477,3.135846495875954e-05,127.98817022956136,35.72506819859171,POINT (1044150.0000000007 1747750.000000001),가북면,38590410,거창군
라마472567,0.0003152540419107,128.02297683684725,35.806067552973474,POINT (1047249.9999999991 1756750.0000000002),가북면,38590410,거창군
라마484444,0.0002185297735506,128.03551485292812,35.69511317957051,POINT (1048449.9999999998 1744450),가조면,38590400,거창군
라마395393,0.0005976148117228,127.9368958963384,35.64952811430213,POINT (1039549.9999999981 1739349.9999999995),남상면,38590370,거창군
라마383534,0.0004263873736482,127.92431354037434,35.77670287457398,POINT (1038349.9999999993 1753450.0000000007),주상면,38590310,거창군
