노선아이디,노선명,기점노드아이디,종점노드아이디,기점정류장,종점정류장,지자체코드,지자체명
290000169,509,290001310,290001333,논산시내버스정류장.덕성여객,논산시내버스정류장.덕성여객,290,논산시
290000171,510,290001310,290001333,논산시내버스정류장.덕성여객,논산시내버스정류장.덕성여객,290,논산시
290000173,511,290001310,290001333,논산시내버스정류장.덕성여객,논산시내버스정류장.덕성여객,290,논산시
290000175,512,290001310,290001333,논산시내버스정류장.덕성여객,논산시내버스정류장.덕성여객,290,논산시
290000368,512-1,290001310,290001333,논산시내버스정류장.덕성여객,논산시내버스정류장.덕성여객,290,논산시
290000176,513,290001310,290001333,논산시내버스정류장.덕성여객,논산시내버스정류장.덕성여객,290,논산시
290000178,514,290001310,290001333,논산시내버스정류장.덕성여객,논산시내버스정류장.덕성여객,290,논산시
290000181,515,290001310,290001148,논산시내버스정류장.덕성여객,화곡리.지장정사,290,논산시
290000183,517,290001310,290001148,논산시내버스정류장.덕성여객,화곡리.지장정사,290,논산시
290000184,601,290001310,290001333,논산시내버스정류장.덕성여객,논산시내버스정류장.덕성여객,290,논산시
290000185,602,290001310,290001333,논산시내버스정류장.덕성여객,논산시내버스정류장.덕성여객,290,논산시
290000186,604,290001310,290001333,논산시내버스정류장.덕성여객,논산시내버스정류장.덕성여객,290,논산시
290000188,605,290001310,290001333,논산시내버스정류장.덕성여객,논산시내버스정류장.덕성여객,290,논산시
290000189,606,290001310,290001333,논산시내버스정류장.덕성여객,논산시내버스정류장.덕성여객,290,논산시
290000190,607,290001310,290001333,논산시내버스정류장.덕성여객,논산시내버스정류장.덕성여객,290,논산시
290000191,701,290001310,290001333,논산시내버스정류장.덕성여객,논산시내버스정류장.덕성여객,290,논산시
290000193,702,290001310,290001333,논산시내버스정류장.덕성여객,논산시내버스정류장.덕성여객,290,논산시
290000197,706,290001332,290001333,강경시외버스터미널,논산시내버스정류장.덕성여객,290,논산시
290000198,707,290001310,290001333,논산시내버스정류장.덕성여객,논산시내버스정류장.덕성여객,290,논산시
290000200,708,290001310,290001333,논산시내버스정류장.덕성여객,논산시내버스정류장.덕성여객,290,논산시
290000199,708-1,290001310,290001333,논산시내버스정류장.덕성여객,논산시내버스정류장.덕성여객,290,논산시
290000195,709,290001310,290001333,논산시내버스정류장.덕성여객,논산시내버스정류장.덕성여객,290,논산시
290000202,710,290001310,290001333,논산시내버스정류장.덕성여객,논산시내버스정류장.덕성여객,290,논산시
290000205,801,290001310,290001333,논산시내버스정류장.덕성여객,논산시내버스정류장.덕성여객,290,논산시
290000203,801-1,290001310,290001333,논산시내버스정류장.덕성여객,논산시내버스정류장.덕성여객,290,논산시
290000304,801-2,290001310,290001333,논산시내버스정류장.덕성여객,논산시내버스정류장.덕성여객,290,논산시
290000369,801-3,290001310,290001333,논산시내버스정류장.덕성여객,논산시내버스정류장.덕성여객,290,논산시
290000208,802,290001310,290001333,논산시내버스정류장.덕성여객,논산시내버스정류장.덕성여객,290,논산시
290000207,802-1,290001310,290001333,논산시내버스정류장.덕성여객,논산시내버스정류장.덕성여객,290,논산시
290000209,802-2,290001310,290001333,논산시내버스정류장.덕성여객,논산시내버스정류장.덕성여객,290,논산시
290000210,802-3,290001310,290001333,논산시내버스정류장.덕성여객,논산시내버스정류장.덕성여객,290,논산시
290000370,802-4,290001310,290001333,논산시내버스정류장.덕성여객,논산시내버스정류장.덕성여객,290,논산시
290000211,803,290001310,290001333,논산시내버스정류장.덕성여객,논산시내버스정류장.덕성여객,290,논산시
290000212,804,290001310,290001333,논산시내버스정류장.덕성여객,논산시내버스정류장.덕성여객,290,논산시
290000213,805,290001310,290001333,논산시내버스정류장.덕성여객,논산시내버스정류장.덕성여객,290,논산시
290000214,806,290001310,290001333,논산시내버스정류장.덕성여객,논산시내버스정류장.덕성여객,290,논산시
290000215,807,290001310,290001333,논산시내버스정류장.덕성여객,논산시내버스정류장.덕성여객,290,논산시
290000216,808,290001310,290001333,논산시내버스정류장.덕성여객,논산시내버스정류장.덕성여객,290,논산시
300000022,100,300000146,300001836,당진버스터미널,도비도,300,당진시
300000023,100,300001124,300000870,도비도,당진버스터미널,300,당진시
300000408,101,300000146,300001723,당진버스터미널,삼봉새마을금고,300,당진시
300000392,101,300001723,300001062,삼봉새마을금고,우체국,300,당진시
300000437,102,300000146,300001723,당진버스터미널,삼봉새마을금고,300,당진시
300000004,103,300000493,300000870,대호방조제,당진버스터미널,300,당진시
300000018,105,300000146,300001126,당진버스터미널,음샘말,300,당진시
300000019,105,300001393,300000870,도랭이하우스,당진버스터미널,300,당진시
300000026,110,300000146,300001124,당진버스터미널,도비도,300,당진시
300000028,110,300001836,300000870,도비도,당진버스터미널,300,당진시
300000035,111,300000977,300000870,남진빌라,당진버스터미널,300,당진시
300000122,112,300000146,300001474,당진버스터미널,남진빌라,300,당진시
300000029,120,300000146,300001954,당진버스터미널,대호방조제,300,당진시
300000031,120,300000493,300000870,대호방조제,당진버스터미널,300,당진시
300000020,130,300000146,289000015,당진버스터미널,화곡3리마을회관,300,당진시
300000470,130,289000009,300000870,화곡3리마을회관,당진버스터미널,300,당진시
300000034,140,300000146,300001960,당진버스터미널,장고항,300,당진시
300000038,140,300000068,300000870,장고항,당진버스터미널,300,당진시
300000365,141,300000146,300001339,당진버스터미널,장고항2리마을회관,300,당진시
300000366,141,300001471,300000870,장고항2리마을회관,당진버스터미널,300,당진시
300000001,142,300000146,300001254,당진버스터미널,장고항,300,당진시
300000002,143,300000037,300000870,용무치,당진버스터미널,300,당진시
300000032,144,300000146,300001051,당진버스터미널,석문초등학교,300,당진시
300000036,145,300001612,300000870,통정1리,당진버스터미널,300,당진시
300000033,146,300000146,300001254,당진버스터미널,장고항,300,당진시
300000037,147,300000037,300000870,용무치,당진버스터미널,300,당진시
300000378,148,300000488,300000870,석문방조제,당진버스터미널,300,당진시
300000043,150,300000146,300001480,당진버스터미널,성산2리,300,당진시
300000044,150,300002096,300000870,성산2리,당진버스터미널,300,당진시
300000399,151,300000146,300001567,당진버스터미널,성산3리,300,당진시
300000400,151,300000461,300000870,성산3리,당진버스터미널,300,당진시
300000039,152,300000146,300001480,당진버스터미널,성산2리,300,당진시
300000005,152,300002096,300000870,성산2리,당진버스터미널,300,당진시
300000006,153,300000146,300001567,당진버스터미널,성산3리,300,당진시
300000040,153,300000461,300000870,성산3리,당진버스터미널,300,당진시
300000052,160,300000146,300000469,당진버스터미널,탕주막마을,300,당진시
300000051,160,300000847,300000870,탕주막마을,당진버스터미널,300,당진시
300000010,161,300000847,300000870,탕주막마을,당진버스터미널,300,당진시
300000007,162,300000146,300000469,당진버스터미널,탕주막마을,300,당진시
300000008,162,300000847,300000870,탕주막마을,당진버스터미널,300,당진시
300000049,163,300000146,300000469,당진버스터미널,탕주막마을,300,당진시
300000050,163,300000847,300000870,탕주막마을,당진버스터미널,300,당진시
300000009,164,300000847,300000870,탕주막마을,당진버스터미널,300,당진시
300000069,180,300000146,300000838,당진버스터미널,구로지,300,당진시
300000070,180,300000869,300000870,구로지,당진버스터미널,300,당진시
300000401,181,300000146,300000838,당진버스터미널,구로지,300,당진시
300000012,181,300000869,300000870,구로지,당진버스터미널,300,당진시
300000066,182,300000869,300000870,구로지,당진버스터미널,300,당진시
300000013,183,300000146,300000838,당진버스터미널,구로지,300,당진시
300000395,200,300001136,300000781,구터미널(새마을금고),이화글로텍,300,당진시
300000091,200,300000326,300000615,변전소,당진보건소,300,당진시
300000082,201,300001136,300001463,구터미널(새마을금고),한진포구입구,300,당진시
300000083,201,300000693,300001969,한진포구입구,구터미널(농협),300,당진시
300000084,202,300001136,300001860,구터미널(새마을금고),중외제약,300,당진시
300000021,202,300000784,300000518,한진2리,구터미널(기업은행),300,당진시
300000079,203,300001136,300000322,구터미널(새마을금고),동광.신성미소2단지,300,당진시
300000081,203,300000322,300000615,동광.신성미소2단지,당진보건소,300,당진시
300000078,204,300001136,300000240,구터미널(새마을금고),동광.신성미소2단지,300,당진시
300000394,205,300001463,300000615,한진포구입구,당진보건소,300,당진시
300000478,206,300001136,300000943,구터미널(새마을금고),현대제철,300,당진시
300000111,210,300001136,300000782,구터미널(새마을금고),변전소,300,당진시
300000106,210,300000001,300000615,한진포구,당진보건소,300,당진시
300000024,211,300000001,300001968,한진포구,축협,300,당진시
300000025,212,300001136,300000697,구터미널(새마을금고),한진2리,300,당진시
300000439,212,300000784,300000615,한진2리,당진보건소,300,당진시
